
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 34 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  14.02.2026 13:40:06.500

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvr_w   , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
   48.150, 2908.75   , 0         , 6.66667   , 24.1406   , 20.7656   , 985.078   , 1021.72   , 407.266   , 985.078   , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 1         , 0.928712  , 18        , 10.8889   , 10.3611   
   48.200, 2884.25   , 0         , 6.66667   , 22.2188   , 19.6172   , 985.078   , 1021.72   , 384.297   , 985.078   , 0         , 0         , 21        , 0         , 0         , 0         , 0         , 1         , 0.88672   , 18        , 11.0833   , 10.3333   
   48.250, 2881      , 0         , 6.66667   , 21.2109   , 18.375    , 985.078   , 1016.45   , 371.797   , 985.078   , 0         , 0         , 12.75     , 0         , 0         , 0         , 0         , 1         , 0.842286  , 18        , 10.8889   , 10.4445   
   48.300, 2863.5    , 0         , 6.66667   , 20.4844   , 17.3672   , 985.078   , 1016.45   , 363.32    , 985.078   , 0         , 0         , 11.25     , 0         , 0         , 0         , 0         , 1         , 0.804445  , 18        , 10.6667   , 10.4167   
   48.350, 2898.5    , 0         , 6.27451   , 19.8281   , 16.6875   , 985.078   , 1016.45   , 354.141   , 985.078   , 0         , 0         , 0.75      , 0         , 0         , 0         , 0         , 1         , 0.791261  , 18        , 10        , 10.2222   
   48.400, 2900.75   , 0         , 5.88235   , 20.0156   , 15.9141   , 985.078   , 1013.79   , 341.719   , 985.078   , 0         , 0         , 0.75      , 0         , 0         , 0         , 0         , 1         , 0.782716  , 18        , 9.58334   , 9.41667   
   48.450, 2899.75   , 0         , 5.4902    , 19.4297   , 15.2813   , 985.078   , 1013.79   , 320.664   , 985.078   , 0         , 0         , 6         , 0         , 0         , 0         , 0         , 1         , 0.775636  , 18        , 8.97223   , 8.72223   
   48.500, 2877.5    , 0         , 5.09804   , 18.4219   , 14.7422   , 985.078   , 1013.79   , 298.516   , 985.078   , 0         , 0         , 5.25      , 0         , 0         , 0         , 0         , 1         , 0.766847  , 18        , 8.52778   , 7.80556   
   48.550, 2877.75   , 0         , 5.09804   , 17.25     , 14.2969   , 985.078   , 1011.17   , 277.5     , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1         , 0.755128  , 18        , 7.97223   , 7.50001   
   48.600, 2885      , 0         , 4.31373   , 15.375    , 14.25     , 985.078   , 1011.17   , 253.633   , 985.078   , 0         , 0         , 6         , 0         , 0         , 0         , 0         , 1         , 0.737062  , 18        , 7.08334   , 7.08334   
   48.650, 2878.75   , 0         , 4.31373   , 14.5078   , 14.25     , 985.078   , 1008.52   , 242.578   , 985.078   , 0         , 0         , 6.75      , 0         , 0         , 0         , 0         , 1         , 0.754152  , 18        , 7.22223   , 7.00001   
   48.700, 2877.75   , 0         , 4.70588   , 13.9688   , 14.25     , 985.078   , 1008.52   , 235.625   , 985.078   , 0         , 0         , 6         , 0         , 0         , 0         , 0         , 1         , 0.813722  , 18        , 7.38889   , 7.05556   
   48.750, 2884.75   , 0         , 4.70588   , 13.7578   , 14.25     , 985.078   , 1008.52   , 232.93    , 985.078   , 0         , 0         , 6         , 0         , 0         , 0         , 0         , 1         , 0.909914  , 18        , 7.47223   , 7.08334   
   48.800, 2887      , 0         , 4.70588   , 13.6875   , 14.25     , 985.078   , 1005.86   , 231.953   , 985.078   , 0         , 0         , 5.25      , 0         , 0         , 0         , 0         , 1         , 0.983644  , 18        , 7.61112   , 7.02778   
   48.850, 2879      , 0         , 4.70588   , 13.7344   , 14.25     , 985.078   , 1005.86   , 232.852   , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1         , 1.0166    , 18        , 7.61112   , 7.30556   
   48.900, 2872.5    , 0         , 4.70588   , 13.7813   , 14.25     , 985.078   , 1005.86   , 233.633   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.0459    , 18        , 7.61112   , 7.8889    
   48.950, 2858.75   , 0         , 4.70588   , 13.875    , 14.25     , 985.078   , 1003.24   , 234.961   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.06177   , 18        , 7.66667   , 7.66667   
   49.000, 2838.75   , 0         , 4.70588   , 13.9688   , 14.25     , 985.078   , 1003.24   , 236.289   , 985.078   , 0         , 0         , 12        , 0         , 0         , 0         , 0         , 1         , 1.07593   , 18        , 7.61112   , 7.86112   
   49.050, 2822.75   , 0         , 4.70588   , 14.0859   , 14.25     , 985.078   , 1003.24   , 237.773   , 985.078   , 0         , 0         , 10.5      , 0         , 0         , 0         , 0         , 1         , 1.08765   , 18        , 7.66667   , 7.33334   
   49.100, 2816.25   , 0         , 4.70588   , 14.1328   , 14.25     , 985.078   , 1000.59   , 238.516   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.04004   , 18        , 7.72223   , 7.44445   
   49.150, 2804      , 0         , 4.70588   , 13.9453   , 14.25     , 985.078   , 1000.59   , 236.641   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.01489   , 18        , 7.58334   , 7.13889   
   49.200, 2799.75   , 0         , 4.70588   , 13.8516   , 14.25     , 985.078   , 1000.59   , 235.43    , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.02319   , 18        , 7.52778   , 7.00001   
   49.250, 2790.25   , 0         , 4.70588   , 13.8281   , 14.25     , 985.078   , 1000.59   , 235.039   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 1.0459    , 18        , 7.52778   , 7.11112   
   49.300, 2795.75   , 0         , 4.70588   , 13.6641   , 14.25     , 985.078   , 1000.59   , 233.203   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 1.05005   , 18        , 7.47223   , 7.22223   
   49.350, 2810.75   , 0         , 4.70588   , 13.5703   , 14.25     , 985.078   , 1000.59   , 231.719   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 0.929933  , 18        , 7.47223   , 7.25001   
   49.400, 2816      , 0         , 4.70588   , 13.4297   , 14.25     , 985.078   , 1000.59   , 229.883   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 0.90674   , 18        , 7.47223   , 7.00001   
   49.450, 2815.5    , 0         , 4.70588   , 13.5469   , 14.25     , 985.078   , 997.969   , 231.484   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 1.01831   , 18        , 7.44445   , 7.36112   
   49.500, 2820      , 0         , 4.70588   , 13.5469   , 14.25     , 985.078   , 997.969   , 231.563   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 1.34033   , 18        , 7.44445   , 7.27778   
   49.550, 2820.75   , 0         , 4.70588   , 13.6641   , 14.25     , 985.078   , 997.969   , 232.852   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 1.7815    , 18        , 7.47223   , 7.66667   
   49.600, 2804.75   , 0.358586  , 4.70588   , 13.8281   , 14.25     , 985.078   , 995.313   , 235.039   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 2.40162   , 18        , 7.41667   , 7.44445   
   49.650, 2794      , 1.4374    , 4.70588   , 13.8984   , 14.25     , 985.078   , 995.313   , 236.445   , 985.078   , 0         , 0         , 9.75      , 0         , 0         , 0         , 0         , 1         , 3.12061   , 18        , 7.47223   , 7.05556   
   49.700, 2794.75   , 1.4374    , 4.70588   , 13.8047   , 14.25     , 985.078   , 995.313   , 235.352   , 985.078   , 0         , 0         , 10.5      , 0         , 0         , 0         , 0         , 1         , 4.23316   , 18        , 7.58334   , 7.27778   
   49.750, 2752.25   , 1.4374    , 4.70588   , 13.7813   , 14.25     , 985.078   , 995.313   , 235.313   , 985.078   , 0         , 0         , 27.75     , 0         , 0         , 0         , 0         , 1         , 3.57178   , 18        , 7.58334   , 7.25001   
   49.800, 2741.75   , 1.4374    , 4.70588   , 13.8047   , 14.25     , 985.078   , 995.313   , 235.781   , 985.078   , 0         , 0         , 12.75     , 0         , 0         , 0         , 0         , 1         , 2.16065   , 18        , 7.58334   , 7.08334   
   49.850, 2768      , 1.4374    , 4.70588   , 13.9453   , 14.25     , 985.078   , 995.313   , 237.383   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.28076   , 18        , 7.44445   , 7.02778   
   49.900, 2743.75   , 1.4374    , 4.70588   , 13.9219   , 14.25     , 985.078   , 992.656   , 236.953   , 985.078   , 0         , 0         , 6.75      , 0         , 0         , 0         , 0         , 1         , 1.11255   , 18        , 7.38889   , 7.16667   
   49.950, 2728.75   , 1.07881   , 4.70588   , 13.9219   , 14.25     , 985.078   , 992.656   , 237.07    , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.06177   , 18        , 7.38889   , 7.30556   
   50.000, 2745      , 1.07881   , 4.70588   , 14.0859   , 14.25     , 985.078   , 992.656   , 239.414   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.05933   , 18        , 7.38889   , 7.22223   
   50.050, 2744.25   , 1.07881   , 4.70588   , 13.9922   , 14.25     , 985.078   , 992.656   , 238.164   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.02002   , 18        , 7.36112   , 7.50001   
   50.100, 2729.5    , 1.07881   , 4.70588   , 14.0859   , 14.25     , 985.078   , 992.656   , 239.375   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 1.00611   , 18        , 7.36112   , 7.63889   
   50.150, 2720.5    , 1.07881   , 4.70588   , 14.1094   , 14.25     , 985.078   , 992.656   , 239.883   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 0.986085  , 18        , 7.36112   , 7.52778   
   50.200, 2723.25   , 2.15762   , 4.70588   , 14.1797   , 14.25     , 985.078   , 992.656   , 240.625   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 0.961183  , 18        , 7.30556   , 7.58334   
   50.250, 2706      , 4.13671   , 4.70588   , 14.1797   , 14.25     , 985.078   , 992.656   , 240.664   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1         , 0.991212  , 18        , 7.38889   , 7.25001   
   50.300, 2700.75   , 8.09337   , 4.70588   , 14.0859   , 14.25     , 985.078   , 992.656   , 239.688   , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1         , 1.00366   , 18        , 7.27778   , 7.19445   
   50.350, 2697      , 11.87     , 4.70588   , 14.0859   , 14.4609   , 985.078   , 992.656   , 239.453   , 985.078   , 0         , 0         , 6.75      , 0         , 0         , 0         , 0         , 1         , 0.966066  , 18        , 7.27778   , 7.27778   
   50.400, 2692.75   , 12.9488   , 4.70588   , 14.0391   , 15.6797   , 985.078   , 992.656   , 239.102   , 985.078   , 0         , 0         , 8.25      , 0         , 0         , 0         , 0         , 1         , 0.93213   , 18        , 7.25001   , 7.19445   
   50.450, 2688.75   , 14.9279   , 4.70588   , 14.1797   , 18.4219   , 985.078   , 992.656   , 240.859   , 985.078   , 0         , 0         , 10.5      , 0         , 0         , 0         , 0         , 1         , 0.944826  , 18        , 7.44445   , 7.36112   
   50.500, 2687.5    , 18.1643   , 5.88235   , 14.9063   , 22.5      , 985.078   , 990.039   , 250.625   , 985.078   , 0         , 0         , 14.25     , 0         , 0         , 0         , 0         , 1         , 0.995607  , 18        , 9.41667   , 8.77778   
   50.550, 2685.5    , 19.0646   , 7.05883   , 17.3906   , 23.3672   , 985.078   , 990.039   , 283.164   , 985.078   , 0         , 0         , 14.25     , 0         , 0         , 0         , 0         , 1         , 0.952394  , 18        , 11.1389   , 11.6111   
   50.600, 2675      , 19.4247   , 7.45098   , 19.1953   , 22.9219   , 985.078   , 990.039   , 307.266   , 985.078   , 0         , 0         , 14.25     , 0         , 0         , 0         , 0         , 1         , 0.893312  , 18        , 11.5      , 11.5278   
   50.650, 2672.75   , 23.2013   , 7.45098   , 20.8828   , 27.7031   , 985.078   , 990.039   , 328.828   , 985.078   , 0         , 0         , 15        , 0         , 0         , 0         , 0         , 1         , 0.82007   , 18        , 11.6667   , 11.4445   
   50.700, 2678.75   , 25.3589   , 9.01961   , 22.4063   , 30.9609   , 985.078   , 987.383   , 349.023   , 985.078   , 0         , 0         , 18.75     , 0         , 0         , 0         , 0         , 1         , 0.774659  , 18        , 14.1945   , 13.8611   
   50.750, 2700.75   , 26.4377   , 10.1961   , 26.3203   , 32.625    , 985.078   , 984.727   , 400.117   , 985.078   , 0         , 0         , 9         , 0         , 0         , 0         , 0         , 1         , 0.749513  , 18        , 16.2222   , 16.8611   
   50.800, 2715      , 28.957    , 10.5882   , 28.5703   , 37.0078   , 985.078   , 984.727   , 429.141   , 985.078   , 0         , 0         , 6         , 0         , 0         , 0         , 0         , 1         , 0.74878   , 18        , 16.7778   , 16.6667   
   50.850, 2718.25   , 31.8349   , 12.1569   , 32.1328   , 42.5859   , 985.078   , 979.453   , 475.469   , 985.078   , 0         , 0         , 9         , 0         , 0         , 0         , 0         , 1         , 0.763673  , 18        , 19.7778   , 20.2778   
   50.900, 2661.25   , 31.8349   , 14.1177   , 36.1406   , 42.8672   , 985.078   , 976.836   , 529.258   , 985.078   , 0         , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.788087  , 18        , 22.6945   , 23.0834   
   50.950, 2660      , 31.4747   , 14.1177   , 39.5625   , 42.2813   , 985.078   , 979.453   , 575.859   , 985.078   , 0         , 0         , 21        , 0         , 0         , 0         , 0         , 1         , 0.827638  , 18        , 22.5278   , 23.1667   
   51.000, 2680.25   , 31.4747   , 13.3333   , 41.1094   , 41.6953   , 985.078   , 982.109   , 595.117   , 985.078   , 0         , 0         , 14.25     , 0         , 0         , 0         , 0         , 1         , 0.879152  , 18        , 21.1945   , 22.3334   
   51.050, 2672.25   , 31.1146   , 13.7255   , 41.9531   , 40.9922   , 985.078   , 984.727   , 606.328   , 985.078   , 0         , 0         , 32.25     , 0         , 0         , 0         , 0         , 1         , 0.915529  , 18        , 21.9167   , 22.3056   
   51.100, 2667.5    , 31.1146   , 13.3333   , 41.6953   , 41.2031   , 985.078   , 987.383   , 603.359   , 985.078   , 0         , 0         , 32.25     , 0         , 0         , 0         , 0         , 1         , 0.942384  , 18        , 21.0834   , 21.1945   
   51.150, 2673.25   , 31.1146   , 13.3333   , 41.8125   , 40.9453   , 985.078   , 987.383   , 603.32    , 985.078   , 0         , 0         , 25.5      , 0         , 0         , 0         , 0         , 1         , 0.961183  , 18        , 21.0834   , 21.5      
   51.200, 2678.5    , 31.1146   , 12.9412   , 41.4844   , 40.9453   , 985.078   , 990.039   , 598.555   , 985.078   , 0         , 0         , 24        , 0         , 0         , 0         , 0         , 1         , 0.973634  , 18        , 20.9722   , 20.9167   
   51.250, 2679.5    , 31.1146   , 12.9412   , 41.2969   , 40.9453   , 985.078   , 990.039   , 596.289   , 985.078   , 0         , 0         , 32.25     , 0         , 0         , 0         , 0         , 1         , 0.984865  , 18        , 21        , 21.0834   
   51.300, 2685      , 30.7545   , 12.9412   , 41.1094   , 40.3125   , 985.078   , 992.656   , 593.633   , 985.078   , 0         , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 0.997072  , 18        , 20.8056   , 21.2778   
   51.350, 2683      , 29.4956   , 12.9412   , 41.1328   , 37.9688   , 985.078   , 992.656   , 593.906   , 985.078   , 0         , 0         , 32.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 18        , 20.8333   , 21.0834   
   51.400, 2687.5    , 28.4168   , 11.7647   , 39.8906   , 36.0703   , 985.078   , 997.969   , 577.422   , 985.078   , 0         , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1.01148   , 18        , 18.9722   , 19.2222   
   51.450, 2691.25   , 28.0567   , 11.7647   , 38.9063   , 35.5313   , 985.078   , 997.969   , 564.297   , 985.078   , 0         , 0         , 32.25     , 0         , 0         , 0         , 0         , 1         , 1.00733   , 18        , 18.8056   , 19.1945   
   51.500, 2685      , 28.0567   , 10.9804   , 37.4063   , 35.3906   , 985.078   , 1000.59   , 544.453   , 985.078   , 0         , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.997072  , 18        , 18.0556   , 17.9722   
   51.550, 2690.25   , 27.6981   , 10.9804   , 36.4688   , 34.8281   , 985.078   , 1000.59   , 532.383   , 985.078   , 0         , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.991212  , 18        , 18.0556   , 18.2778   
   51.600, 2691.5    , 27.6981   , 10.9804   , 36.1406   , 34.8281   , 985.078   , 1000.59   , 528.008   , 985.078   , 0         , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.979982  , 18        , 18.0556   , 18.6111   
   51.650, 2691.75   , 27.6981   , 10.9804   , 35.5078   , 34.8281   , 985.078   , 1003.24   , 519.57    , 985.078   , 0         , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.974855  , 18        , 17.8056   , 17.5      
   51.700, 2696.75   , 27.6981   , 10.9804   , 35.0859   , 34.8281   , 985.078   , 1003.24   , 514.023   , 985.078   , 0         , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.969972  , 18        , 17.75     , 18.0556   
   51.750, 2697      , 27.6981   , 10.9804   , 34.9688   , 34.8281   , 985.078   , 1003.24   , 511.289   , 985.078   , 0         , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.964845  , 18        , 17.75     , 18        
   51.800, 2699.75   , 27.6981   , 10.9804   , 34.7344   , 34.9219   , 985.078   , 1003.24   , 507.969   , 985.078   , 0         , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.968507  , 18        , 17.7222   , 17.7222   
   51.850, 2697.25   , 27.6981   , 10.9804   , 33.3984   , 34.8516   , 985.078   , 1003.24   , 509.805   , 985.078   , 0         , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.982423  , 18        , 17.7222   , 17.9445   
   51.900, 2692.75   , 27.6981   , 10.9804   , 33.2109   , 35.1328   , 985.078   , 1003.24   , 519.57    , 985.078   , 0         , 0         , 36.75     , 0         , 0         , 0         , 0         , 1         , 1         , 18        , 17.75     , 17.7778   
   51.950, 2699.25   , 27.6981   , 10.9804   , 33.0469   , 34.5703   , 985.078   , 1003.24   , 529.648   , 985.078   , 0         , 0         , 36.75     , 0         , 0         , 0         , 0         , 1         , 1.00733   , 18        , 17.8889   , 18.4722   
   52.000, 2699.75   , 27.6981   , 10.9804   , 33.6328   , 34.7344   , 985.078   , 1003.24   , 539.063   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.01001   , 18        , 17.8333   , 17.9722   
   52.050, 2704      , 27.6981   , 10.9804   , 34.0313   , 34.5938   , 985.078   , 1003.24   , 543.828   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 18        , 17.6667   , 18.1389   
   52.100, 2702.75   , 27.6981   , 10.9804   , 34.3828   , 34.8281   , 985.078   , 1003.24   , 548.008   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.00171   , 18        , 17.7778   , 17.8889   
   52.150, 2704.5    , 27.6981   , 10.9804   , 34.4297   , 34.9219   , 985.078   , 1003.24   , 549.102   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.983644  , 18        , 17.6945   , 18.2222   
   52.200, 2706.25   , 27.6981   , 10.9804   , 34.4766   , 34.9219   , 985.078   , 1003.24   , 549.375   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.966066  , 18        , 17.9445   , 17.8611   
   52.250, 2702.5    , 27.6981   , 10.9804   , 34.5      , 34.8984   , 985.078   , 1003.24   , 549.766   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.963625  , 18        , 17.9445   , 17.75     
   52.300, 2703      , 27.6981   , 10.9804   , 34.5234   , 34.8984   , 985.078   , 1003.24   , 549.961   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.967287  , 18        , 17.9445   , 17.6111   
   52.350, 2702.75   , 27.6981   , 10.9804   , 34.5703   , 34.8984   , 985.078   , 1003.24   , 550.586   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.971193  , 18        , 17.9445   , 18.0833   
   52.400, 2704      , 27.6981   , 10.9804   , 34.6875   , 34.9453   , 985.078   , 1003.24   , 552.344   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.979982  , 18        , 17.9445   , 18.0556   
   52.450, 2709      , 27.6981   , 10.9804   , 34.6172   , 34.8984   , 985.078   , 1003.24   , 551.211   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.997072  , 18        , 17.9445   , 18        
   52.500, 2705.5    , 27.6981   , 10.9804   , 34.7578   , 34.875    , 985.078   , 1003.24   , 552.891   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.00733   , 18        , 17.8611   , 18.1945   
   52.550, 2704      , 27.6981   , 10.9804   , 34.5703   , 34.9453   , 985.078   , 1003.24   , 550.703   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 18        , 17.9445   , 17.6111   
   52.600, 2704.75   , 27.6981   , 10.9804   , 34.4766   , 34.9453   , 985.078   , 1003.24   , 549.297   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.01001   , 18        , 17.8611   , 17.6945   
   52.650, 2708.25   , 27.6981   , 10.9804   , 34.6172   , 34.8984   , 985.078   , 1003.24   , 551.094   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.00733   , 18        , 17.9445   , 17.9445   
   52.700, 2711      , 27.6981   , 10.9804   , 34.7344   , 34.875    , 985.078   , 1003.24   , 552.148   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 18        , 17.8611   , 18.2778   
   52.750, 2709      , 27.6981   , 10.9804   , 34.4531   , 34.9453   , 985.078   , 1003.24   , 548.828   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.986085  , 18        , 17.9445   , 17.3333   
   52.800, 2715.75   , 27.6981   , 10.9804   , 34.4766   , 34.9453   , 985.078   , 1005.86   , 548.828   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.982423  , 18        , 17.9722   , 18.0278   
   52.850, 2713      , 27.6981   , 10.9804   , 34.5234   , 34.9219   , 985.078   , 1003.24   , 549.375   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.983644  , 18        , 17.8611   , 17.8333   
   52.900, 2712.5    , 27.6981   , 10.9804   , 34.5      , 34.9688   , 985.078   , 1003.24   , 549.219   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.983644  , 18        , 17.8611   , 17.8333   
   52.950, 2712.5    , 27.6981   , 10.9804   , 34.4063   , 34.9688   , 985.078   , 1003.24   , 547.891   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.984865  , 18        , 18.0278   , 17.75     
   53.000, 2715.5    , 27.6981   , 10.9804   , 34.5703   , 34.9453   , 985.078   , 1003.24   , 550       , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 18        , 17.9167   , 17.75     
   53.050, 2722      , 27.6981   , 10.9804   , 34.5234   , 34.9219   , 985.078   , 1003.24   , 548.906   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 18        , 17.9722   , 17.7222   
   53.100, 2716.25   , 27.6981   , 10.9804   , 34.5234   , 34.9922   , 985.078   , 1003.24   , 548.906   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.01319   , 18        , 18.0278   , 17.9167   
   53.150, 2719.5    , 27.6981   , 10.9804   , 34.5      , 35.0156   , 985.078   , 1003.24   , 548.867   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.01319   , 18        , 17.9167   , 17.8611   
   53.200, 2722.75   , 26.9779   , 10.9804   , 34.5469   , 33.7031   , 985.078   , 1003.24   , 549.063   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.01319   , 18        , 17.9722   , 18.25     
   53.250, 2721.75   , 26.2592   , 10.9804   , 34.5703   , 32.3672   , 985.078   , 1003.24   , 549.57    , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.0166    , 18        , 17.9445   , 17.9167   
   53.300, 2720      , 25.8991   , 10.5882   , 34.1016   , 31.7813   , 985.078   , 1005.86   , 543.828   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 1.01001   , 18        , 17.0556   , 17.1945   
   53.350, 2721.75   , 25.8991   , 10.1961   , 32.7891   , 31.7344   , 985.078   , 1005.86   , 527.109   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.991212  , 18        , 16.3056   , 16.1945   
   53.400, 2726.5    , 25.8991   , 9.80392   , 32.2969   , 31.7109   , 985.078   , 1005.86   , 520.234   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.983644  , 18        , 16.25     , 16.1945   
   53.450, 2725.5    , 26.2592   , 9.80392   , 31.8281   , 32.3438   , 985.078   , 1005.86   , 513.906   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.979982  , 18        , 16.25     , 16.0556   
   53.500, 2724.25   , 26.2592   , 10.1961   , 31.4531   , 32.4141   , 985.078   , 1005.86   , 509.492   , 985.078   , 0         , 0         , 39        , 0         , 0         , 0         , 0         , 1         , 0.967287  , 18        , 16.25     , 16        
   53.550, 2730.25   , 26.6178   , 10.1961   , 31.5234   , 33.0938   , 985.078   , 1005.86   , 510.078   , 985.078   , 0         , 0         , 39        , 0         , 0         , 0         , 0         , 1         , 0.961183  , 18        , 16.6945   , 16.7778   
   53.600, 2729.25   , 26.6178   , 10.5882   , 31.8047   , 33.0703   , 985.078   , 1003.24   , 513.867   , 985.078   , 0         , 0         , 39        , 0         , 0         , 0         , 0         , 1         , 0.959962  , 18        , 17.1111   , 17.5      
   53.650, 2728.5    , 26.6178   , 10.5882   , 32.3906   , 33.0938   , 985.078   , 1003.24   , 521.602   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 1         , 0.974855  , 18        , 17.1111   , 17.5      
