
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 34 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  14.02.2026 12:21:19.202

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvr_w   , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
   10.100, 5114      , 99.9999   , 39.6079   , 192.82    , 180.727   , 2047.27   , 2543.55   , 2177.66   , 985.078   , 36.535    , 60.9375   , 9.75      , 0         , -3        , -5.25     , -3        , 0.837159  , 0.87256   , 10.5      , 187.917   , 268.806   
   10.150, 5158      , 99.9999   , 39.6079   , 193.383   , 180.891   , 2050.63   , 2543.55   , 2178.75   , 985.078   , 32.775    , 58.9844   , 7.5       , 0         , -3        , -5.25     , -3        , 0.837159  , 0.861574  , 10.5      , 188.417   , 269.584   
   10.200, 5187.5    , 99.9999   , 38.4314   , 189.984   , 181.172   , 2049.45   , 2543.55   , 2144.22   , 985.078   , 28.855    , 56.25     , 9         , 0         , -3        , -5.25     , -3        , 0.836183  , 0.864259  , 10.5      , 187.833   , 265.778   
   10.250, 5202.75   , 99.9999   , 38.4314   , 188.883   , 180.867   , 2046.05   , 2543.55   , 2132.38   , 985.078   , 24.935    , 53.125    , 10.5      , 0         , -3        , -5.25     , -3        , 0.836183  , 0.86255   , 10.5      , 186.722   , 259.695   
   10.300, 5233.75   , 99.9999   , 38.4314   , 189.375   , 182.109   , 2060.86   , 2543.55   , 2129.3    , 985.078   , 21.255    , 50        , 7.5       , 0         , -3        , -5.25     , -3        , 0.833986  , 0.861574  , 10.5      , 187.167   , 260.695   
   10.350, 5277      , 99.9999   , 38.0392   , 187.406   , 181.219   , 2040.66   , 2543.55   , 2107.07   , 985.078   , 16.695    , 44.9219   , 9         , 0         , -3        , -5.25     , -3        , 0.833986  , 0.864259  , 10.5      , 188.75    , 248.389   
   10.400, 5279.75   , 99.9999   , 37.6471   , 186.422   , 182.695   , 2053.87   , 2516.88   , 2093.75   , 985.078   , 13.575    , 40.625    , 14.25     , 0         , -3        , -5.25     , -3        , 0.82007   , 0.822023  , 10.5      , 186.417   , 244.695   
   10.450, 5319      , 99.9999   , 37.6471   , 183.445   , 183.797   , 2062.07   , 2453.48   , 2058.44   , 985.078   , 11.015    , 37.5      , 11.25     , 0         , -3        , -5.25     , -3        , 0.82007   , 0.792726  , 10.5      , 183.25    , 240.639   
   10.500, 5332.25   , 99.9999   , 38.4314   , 181.242   , 184.242   , 2062.85   , 2390.08   , 2031.05   , 985.078   , 9.575     , 34.7656   , 11.25     , 0         , -3        , -5.25     , -3        , 0.80713   , 0.782716  , 10.5      , 183.556   , 236.834   
   10.550, 5356      , 99.9999   , 38.8235   , 178.688   , 184.289   , 2060.51   , 2326.68   , 2001.17   , 985.078   , 8.295     , 30.0781   , 10.5      , 0         , -3        , -5.25     , -3        , 0.80713   , 0.768556  , 10.5      , 181.806   , 235.334   
   10.600, 5401.5    , 99.9999   , 40.3922   , 178.148   , 183.961   , 2052.42   , 2252.7    , 1991.09   , 985.078   , 7.735     , 28.125    , 10.5      , 0         , -3        , -5.25     , -3        , 0.796876  , 0.760499  , 11.25     , 181.028   , 236.222   
   10.650, 5404.25   , 99.9999   , 41.5686   , 175.781   , 183.141   , 2043.44   , 2197.23   , 1965.98   , 985.078   , 7.495     , 26.9531   , 12.75     , 0         , -3        , -5.25     , -3        , 0.796876  , 0.753419  , 11.25     , 177.75    , 229.834   
   10.700, 5443.5    , 99.9999   , 43.5294   , 174.984   , 185.531   , 2062.27   , 2144.41   , 1951.56   , 985.078   , 8.215     , 29.6875   , 12        , 0         , -3        , -5.25     , -3        , 0.787111  , 0.74878   , 11.25     , 174.222   , 228.972   
   10.750, 5461.25   , 99.9999   , 46.6667   , 173.086   , 186.82    , 2078.95   , 2081.02   , 1934.49   , 985.078   , 8.855     , 32.0313   , 9.75      , 0         , -3        , -5.25     , -3        , 0.787111  , 0.739991  , 11.25     , 180.222   , 233.195   
   10.800, 5481.25   , 99.9999   , 50.1961   , 173.156   , 187.102   , 2073.71   , 2033.48   , 1927.77   , 985.078   , 10.135    , 36.3281   , 15        , 0         , -3        , -5.25     , -3        , 0.779542  , 0.740968  , 11.25     , 181.889   , 233.278   
   10.850, 5511.5    , 99.9999   , 66.6667   , 167.203   , 187.758   , 2081.05   , 1925.16   , 1865.74   , 985.078   , 31.735    , 57.0313   , 10.5      , 0         , -3        , -5.25     , -3        , 0.779542  , 0.735353  , 11.25     , 175.445   , 239.278   
   10.900, 5533      , 99.9999   , 78.8236   , 166.781   , 187.078   , 2076.17   , 1985.9    , 1863.44   , 985.078   , 48.385    , 66.0156   , 12        , 0         , -3        , -5.25     , -3        , 0.773683  , 0.758302  , 11.25     , 175.611   , 245.722   
   10.950, 5553.25   , 99.9999   , 86.6667   , 166.945   , 187.078   , 2077.97   , 1980.63   , 1866.88   , 985.078   , 74.02     , 77.3438   , 9.75      , 0         , -3        , -5.25     , -3        , 0.773683  , 0.791993  , 11.25     , 186.528   , 249.278   
   11.000, 5579.25   , 99.9999   , 92.1569   , 164.156   , 189.047   , 2100.12   , 2004.41   , 1838.79   , 985.078   , 72.205    , 76.1719   , 11.25     , 0         , -3        , -5.25     , -3        , 0.7688    , 0.791261  , 11.25     , 162.722   , 252.972   
   11.050, 5602      , 99.9999   , 95.2942   , 171.164   , 188.977   , 2100.55   , 2007.03   , 1913.67   , 985.078   , 70.33     , 75.3906   , 12        , 0         , -3        , -5.25     , -3        , 0.7688    , 0.795167  , 11.25     , 182.056   , 262.972   
   11.100, 5629.5    , 99.9999   , 96.8628   , 175.805   , 190.031   , 2112.66   , 2004.41   , 1963.2    , 985.078   , 64.71     , 72.6563   , 9.75      , 0         , -3        , -5.25     , -3        , 0.763429  , 0.812745  , 11.25     , 206.833   , 269.111   
   11.150, 5649.5    , 99.9999   , 98.0392   , 180.703   , 190.125   , 2114.49   , 2094.22   , 2015.7    , 985.078   , 66.99     , 73.8281   , 9.75      , 0         , -3        , -5.25     , -3        , 0.763429  , 0.822023  , 11.25     , 195.167   , 274.611   
   11.200, 5683.75   , 99.9999   , 98.4314   , 184.547   , 190.078   , 2114.69   , 2202.54   , 2056.76   , 985.078   , 65.07     , 72.6563   , 9.75      , 0         , -3        , -5.25     , -3        , 0.75879   , 0.819337  , 12        , 201.167   , 282.195   
   11.250, 5701.25   , 99.9999   , 99.2157   , 193.781   , 189.07    , 2104.61   , 2273.83   , 2154.3    , 985.078   , 62.75     , 71.4844   , 11.25     , 0         , -3        , -5.25     , -3        , 0.75879   , 0.835695  , 12        , 219.25    , 289.806   
   11.300, 5728.25   , 99.9999   , 97.2549   , 194.414   , 189.984   , 2114.61   , 2342.54   , 2161.45   , 985.078   , 60.11     , 69.9219   , 9.75      , 0         , -3        , -5.25     , -3        , 0.754396  , 0.8313    , 12        , 211.972   , 296.472   
   11.350, 5771.25   , 99.9999   , 98.8236   , 199.688   , 189.211   , 2106.88   , 2384.8    , 2217.42   , 985.078   , 56.51     , 68.3594   , 9         , 0         , -3        , -5.25     , -3        , 0.754396  , 0.827638  , 12        , 229.445   , 306.25    
   11.400, 5781.25   , 99.9999   , 91.7647   , 204.563   , 188.016   , 2094.57   , 2519.53   , 2268.87   , 985.078   , 53.23     , 66.4063   , 10.5      , 0         , -3        , -5.25     , -3        , 0.750734  , 0.848634  , 12        , 236.028   , 308.389   
   11.450, 5812.75   , 99.9999   , 51.3726   , 208.055   , 187.172   , 2085.94   , 2543.55   , 2306.13   , 985.078   , 47.71     , 63.6719   , 12.75     , 0         , -3        , -5.25     , -3        , 0.750734  , 0.861574  , 12        , 231.667   , 303.195   
   11.500, 5825      , 99.9999   , 43.9216   , 197.836   , 186.914   , 2088.79   , 2543.55   , 2204.06   , 985.078   , 43.87     , 61.3281   , 15.75     , 0         , -3        , -5.25     , -3        , 0.745607  , 0.813722  , 12        , 215.75    , 286.472   
   11.550, 5863.75   , 99.9999   , 43.9216   , 197.203   , 187.969   , 2100.04   , 2543.55   , 2197.62   , 985.078   , 40.67     , 59.7656   , 12.75     , 0         , -3        , -5.25     , -3        , 0.745607  , 0.783448  , 12        , 221.306   , 291.389   
   11.600, 5909      , 99.9999   , 43.5294   , 195.984   , 185.602   , 2075.16   , 2543.55   , 2184.88   , 985.078   , 36.67     , 57.0313   , 11.25     , 0         , -3        , -5.25     , -3        , 0.742189  , 0.776368  , 12.75     , 222.445   , 294.667   
   11.650, 5923      , 99.9999   , 41.9608   , 192.281   , 185.063   , 2069.61   , 2543.55   , 2145.94   , 985.078   , 32.75     , 54.2969   , 12.75     , 0         , -3        , -5.25     , -3        , 0.742189  , 0.766114  , 12.75     , 214.889   , 281.611   
   11.700, 5961.75   , 99.9999   , 42.353    , 192.75    , 185.625   , 2075.59   , 2543.55   , 2150.9    , 985.078   , 29.23     , 51.9531   , 12        , 0         , -3        , -5.25     , -3        , 0.739259  , 0.778566  , 12.75     , 219.472   , 278.25    
   11.750, 5979.5    , 99.9999   , 41.5686   , 190.383   , 186.867   , 2088.79   , 2543.55   , 2125.94   , 985.078   , 25.79     , 48.8281   , 13.5      , 0         , -3        , -5.25     , -3        , 0.739259  , 0.775636  , 12.75     , 214.75    , 273.084   
   11.800, 6007      , 99.9999   , 41.5686   , 190.195   , 184.594   , 2064.88   , 2535.35   , 2124.18   , 985.078   , 21.47     , 45.3125   , 12        , 0         , -3        , -5.25     , -3        , 0.736573  , 0.760499  , 12.75     , 218.472   , 267       
   11.850, 6016.75   , 99.9999   , 41.1765   , 185.883   , 186.234   , 2082.23   , 2456.13   , 2078.59   , 985.078   , 19.55     , 43.3594   , 15        , 0         , -3        , -5.25     , -3        , 0.736573  , 0.743165  , 12.75     , 212.389   , 262.722   
   11.900, 6049.5    , 99.9999   , 41.9608   , 183.516   , 187.031   , 2090.7    , 2403.28   , 2053.63   , 985.078   , 18.75     , 42.1875   , 12.75     , 0         , -3        , -5.25     , -3        , 0.734864  , 0.73462   , 13.5      , 208.5     , 260.278   
   11.950, 6067.75   , 99.9999   , 43.1373   , 181.641   , 186.773   , 2088.01   , 2329.34   , 2033.75   , 985.078   , 17.31     , 40.625    , 15        , 0         , -3        , -5.25     , -3        , 0.734864  , 0.733888  , 13.5      , 208.806   , 260       
   12.000, 6090      , 99.9999   , 43.9216   , 179.227   , 188.625   , 2112.81   , 2294.96   , 2013.28   , 985.078   , 17.39     , 40.625    , 13.5      , 0         , -3        , -5.25     , -3        , 0.731935  , 0.733888  , 13.5      , 208.083   , 256.334   
   12.050, 6114.75   , 99.9999   , 45.4902   , 179.273   , 188.086   , 2107.15   , 2231.56   , 2013.98   , 985.078   , 16.75     , 39.8438   , 15.75     , 0         , -3        , -5.25     , -3        , 0.731935  , 0.733888  , 13.5      , 205.917   , 252.667   
   12.100, 6126      , 99.9999   , 47.0588   , 176.93    , 188.133   , 2107.7    , 2181.41   , 1989.14   , 985.078   , 16.59     , 39.4531   , 16.5      , 0         , -3        , -5.25     , -3        , 0.729737  , 0.733888  , 13.5      , 208.917   , 252.056   
   12.150, 6150      , 99.9999   , 49.8039   , 177.141   , 187.898   , 2105.2    , 2144.41   , 1991.37   , 985.078   , 16.99     , 39.8438   , 15.75     , 0         , -3        , -5.25     , -3        , 0.729737  , 0.733888  , 13.5      , 208.889   , 256.945   
   12.200, 6169      , 99.9999   , 50.9804   , 174.984   , 187.641   , 2102.46   , 2091.56   , 1968.44   , 985.078   , 17.55     , 40.625    , 14.25     , 0         , -3        , -5.25     , -3        , 0.728761  , 0.733888  , 13.5      , 205.806   , 257.861   
   12.250, 6183      , 99.9999   , 52.1569   , 174.492   , 187.547   , 2101.48   , 2102.15   , 1963.36   , 985.078   , 17.47     , 40.625    , 12        , 0         , -3        , -5.25     , -3        , 0.728761  , 0.733888  , 13.5      , 200.861   , 258.472   
   12.300, 6224      , 99.9999   , 63.5294   , 170.742   , 187.289   , 2098.83   , 2096.88   , 1923.67   , 985.078   , 18.59     , 41.7969   , 13.5      , 0         , -3        , -5.25     , -3        , 0.727784  , 0.73462   , 14.25     , 201.472   , 264.222   
   12.350, 6235.5    , 99.9999   , 76.0785   , 167.18    , 187.031   , 2096.05   , 2067.81   , 1885.82   , 985.078   , 19.63     , 42.9688   , 13.5      , 0         , -3        , -5.25     , -3        , 0.727784  , 0.733888  , 14.25     , 199.583   , 263.639   
   12.400, 6263      , 99.9999   , 84.3138   , 169.969   , 187.828   , 2104.53   , 2049.3    , 1915.39   , 985.078   , 20.43     , 43.75     , 12.75     , 0         , -3        , -5.25     , -3        , 0.724855  , 0.733888  , 14.25     , 202.945   , 271.556   
   12.450, 6259      , 99.9999   , 90.5883   , 169.125   , 187.828   , 2104.53   , 2025.55   , 1906.48   , 985.078   , 20.59     , 43.75     , 18.75     , 0         , -3        , -5.25     , -3        , 0.724855  , 0.739991  , 14.25     , 203.083   , 265.361   
   12.500, 6291.75   , 99.9999   , 94.5098   , 168.281   , 187.617   , 2107.54   , 2044.02   , 1902.19   , 985.078   , 21.55     , 44.5313   , 13.5      , 0         , -3        , -5.25     , -3        , 0.722902  , 0.748048  , 14.25     , 201.778   , 270.722   
   12.550, 6307.75   , 99.9999   , 96.4706   , 170.133   , 187.125   , 2102.3    , 2007.03   , 1921.84   , 985.078   , 21.95     , 44.9219   , 15.75     , 0         , -3        , -5.25     , -3        , 0.722902  , 0.74878   , 14.25     , 204.25    , 271.472   
   12.600, 6322.25   , 99.9999   , 97.6471   , 170.555   , 187.031   , 2101.29   , 2041.37   , 1926.52   , 985.078   , 22.51     , 45.3125   , 15.75     , 0         , -3        , -5.25     , -3        , 0.721437  , 0.749513  , 14.25     , 206.639   , 273.972   
   12.650, 6338.25   , 99.9999   , 98.4314   , 170.859   , 186.797   , 2098.83   , 2025.55   , 1929.77   , 985.078   , 22.59     , 45.3125   , 15.75     , 0         , -3        , -5.25     , -3        , 0.721437  , 0.749513  , 14.25     , 208.611   , 270.667   
   12.700, 6373.25   , 99.9999   , 99.2157   , 170.93    , 186.75    , 2098.32   , 2033.48   , 1930.31   , 985.078   , 23.47     , 46.0938   , 11.25     , 0         , -3        , -5.25     , -3        , 0.719972  , 0.759767  , 15        , 209       , 273.695   
   12.750, 6408.75   , 99.9999   , 99.2157   , 170.063   , 186.328   , 2093.83   , 2054.61   , 1921.25   , 985.078   , 24.27     , 46.875    , 10.5      , 0         , -3        , -5.25     , -3        , 0.719972  , 0.758302  , 15        , 205.111   , 268.806   
   12.800, 6412.75   , 99.9999   , 99.6079   , 172.5     , 188.508   , 2101.64   , 2062.5    , 1933.16   , 985.078   , 24.43     , 46.875    , 15.75     , 0         , -3        , -5.25     , -3        , 0.716798  , 0.755861  , 15        , 210.75    , 273.75    
   12.850, 6426.5    , 99.9999   , 99.2157   , 172.031   , 189.047   , 2107.3    , 2036.09   , 1928.2    , 985.078   , 24.43     , 46.875    , 15.75     , 0         , -3        , -5.25     , -3        , 0.716798  , 0.766847  , 15        , 210.722   , 278.25    
   12.900, 6454.25   , 99.9999   , 100       , 171.563   , 188.109   , 2102.62   , 2067.81   , 1927.93   , 985.078   , 24.75     , 47.2656   , 16.5      , 0         , -3        , -5.25     , -3        , 0.714601  , 0.758302  , 15        , 210.778   , 276.417   
   12.950, 6466.75   , 99.9999   , 100       , 170.719   , 187.547   , 2096.68   , 2065.16   , 1918.98   , 985.078   , 25.07     , 47.2656   , 15.75     , 0         , -3        , -5.25     , -3        , 0.714601  , 0.758302  , 15        , 211.528   , 278.695   
   13.000, 6509      , 99.9999   , 100       , 172.148   , 187.617   , 2097.46   , 2070.43   , 1934.26   , 985.078   , 25.15     , 47.6563   , 13.5      , 0         , -3        , -5.25     , -3        , 0.71338   , 0.770753  , 15.75     , 213.861   , 278.556   
   13.050, 6516      , 99.9999   , 100       , 173.93    , 187.547   , 2096.68   , 2051.95   , 1952.89   , 985.078   , 24.19     , 46.0938   , 16.5      , 0         , -3        , -5.25     , -3        , 0.71338   , 0.762208  , 15.75     , 222.778   , 274.306   
   13.100, 6550      , 99.9999   , 100       , 173.227   , 187.219   , 2093.2    , 2081.02   , 1945.66   , 985.078   , 23.55     , 45.7031   , 13.5      , 0         , -3        , -5.25     , -3        , 0.712403  , 0.753419  , 15.75     , 216.889   , 277.334   
   13.150, 6564.5    , 99.9999   , 100       , 172.828   , 187.031   , 2091.25   , 2086.29   , 1941.33   , 985.078   , 24.67     , 46.0938   , 15.75     , 0         , -3        , -5.25     , -3        , 0.712403  , 0.770021  , 15.75     , 216.889   , 272.611   
   13.200, 6587.5    , 99.9999   , 100       , 172.172   , 186.797   , 2088.75   , 2123.28   , 1934.41   , 985.078   , 24.11     , 45.3125   , 12.75     , 0         , -3        , -5.25     , -3        , 0.711915  , 0.758302  , 15.75     , 215.306   , 280.389   
   13.250, 6594.75   , 99.9999   , 100       , 173.391   , 186.539   , 2086.05   , 2088.95   , 1947.23   , 985.078   , 24.51     , 45.7031   , 16.5      , 0         , -3        , -5.25     , -3        , 0.711915  , 0.764405  , 15.75     , 229.861   , 276.806   
   13.300, 6628.25   , 99.9999   , 100       , 176.578   , 186.328   , 2088.98   , 2083.63   , 1985.78   , 985.078   , 25.31     , 45.7031   , 10.5      , 0         , -3        , -5.25     , -3        , 0.711183  , 0.768556  , 16.5      , 231.195   , 279.472   
   13.350, 6643      , 99.9999   , 100       , 172.758   , 185.906   , 2084.53   , 2083.63   , 1945.35   , 985.078   , 25.39     , 45.7031   , 15.75     , 0         , -3        , -5.25     , -3        , 0.711183  , 0.759767  , 16.5      , 221.389   , 276.417   
   13.400, 6660.5    , 99.9999   , 100       , 174.422   , 187.031   , 2096.45   , 2075.74   , 1962.97   , 985.078   , 24.91     , 44.9219   , 13.5      , 0         , -3        , -5.25     , -3        , 0.710694  , 0.770753  , 16.5      , 224.195   , 284.028   
   13.450, 6683      , 99.9999   , 100       , 175.43    , 186.914   , 2095.2    , 2051.95   , 1973.59   , 985.078   , 25.15     , 44.5313   , 15.75     , 0         , -3        , -5.25     , -3        , 0.710694  , 0.770021  , 16.5      , 231.195   , 277.028   
   13.500, 6709.75   , 99.9999   , 100       , 171.844   , 181.031   , 2032.89   , 2075.74   , 1935.55   , 985.078   , 24.51     , 43.75     , 14.25     , 0         , -2.25     , -5.25     , -3        , 0.709962  , 0.759034  , 16.5      , 219.861   , 283.278   
   13.550, 6717.25   , 99.9999   , 100       , 168.633   , 177.75    , 1998.13   , 2094.22   , 1901.72   , 985.078   , 22.91     , 41.7969   , 17.25     , 0         , -2.25     , -5.25     , -3        , 0.709962  , 0.769288  , 16.5      , 205.861   , 279.834   
   13.600, 6723.25   , 99.9999   , 100       , 170.109   , 171.164   , 1933.16   , 2118.01   , 1922.03   , 985.078   , 21.31     , 40.2344   , 17.25     , 0         , -2.25     , -5.25     , -3        , 0.709962  , 0.775636  , 17.25     , 217.361   , 278.25    
   13.650, 6775      , 99.9999   , 98.8236   , 174.469   , 166.359   , 1882.15   , 2062.5    , 1968.28   , 985.078   , 18.43     , 37.1094   , 17.25     , 0         , -2.25     , -5.25     , -3        , 0.709962  , 0.769288  , 17.25     , 228.139   , 280.611   
   13.700, 6772      , 99.9999   , 99.2157   , 173.625   , 154.781   , 1759.14   , 2051.95   , 1959.45   , 985.078   , 14.91     , 33.2031   , 20.25     , 0         , -2.25     , -5.25     , -3        , 0.710206  , 0.771486  , 17.25     , 233.695   , 285.195   
   13.750, 6801      , 46.4026   , 67.8432   , 170.25    , 105.984   , 1240.86   , 2102.15   , 1923.55   , 985.078   , 9.79      , 27.3438   , 15        , 0         , -2.25     , -5.25     , -3        , 0.710206  , 0.763673  , 17.25     , 218.222   , 279.834   
   13.800, 6781      , 0         , 33.7255   , 152.156   , 22.2422   , 985.078   , 2334.61   , 1731.33   , 985.078   , 0         , 0         , 5.25      , 0         , -2.25     , -5.25     , -3        , 0.712892  , 0.791993  , 17.25     , 145.806   , 249.028   
   13.850, 6589      , 0         , 11.7647   , 66        , 19.7578   , 985.078   , 2519.53   , 815.313   , 985.078   , 0         , 0         , 30        , 0         , -2.25     , -5.25     , -3        , 0.712892  , 0.909914  , 17.25     , 40.3889   , 0         
   13.900, 6674      , 0         , 6.27451   , 29.25     , 15.75     , 985.078   , 2131.21   , 423.203   , 985.078   , 0         , 0         , 37.5      , 0         , 0         , 0         , 0         , 0.805909  , 0.753419  , 17.25     , 20.5556   , 0         
   13.950, 6681.5    , 0         , 5.4902    , 16.7813   , 15.75     , 985.078   , 1880.23   , 290.391   , 985.078   , 0         , 0         , 9         , 0         , 0         , 0         , 0         , 0.805909  , 0.811769  , 17.25     , 16.6389   , 0         
   14.000, 6816.5    , 0         , 5.88235   , 13.5469   , 15.75     , 985.078   , 1732.3    , 255.82    , 985.078   , 0         , 0         , 39        , 0         , 0         , 0         , 0         , 0.89673   , 0.973634  , 18        , 16.6945   , 0.0833334 
   14.050, 6756.75   , 0         , 6.66667   , 12.9844   , 15.75     , 985.078   , 1594.96   , 249.219   , 985.078   , 0         , 0         , 39        , 0         , 0         , 0         , 0         , 0.89673   , 0.988527  , 18        , 17.2222   , 1.97222   
   14.100, 6694.75   , 0         , 7.45098   , 13.4531   , 15.75     , 985.078   , 1502.5    , 253.516   , 985.078   , 0         , 0         , 39        , 0         , 0         , 0         , 0         , 0.931398  , 1.02832   , 18        , 17.6945   , 5.86112   
   14.150, 6714.25   , 0         , 8.2353    , 14.2031   , 15.75     , 985.078   , 1428.52   , 261.016   , 985.078   , 0         , 0         , 18        , 0         , 0         , 0         , 0         , 0.931398  , 1.07813   , 18        , 18.7778   , 7.86112   
   14.200, 6640      , 0         , 9.01961   , 14.8359   , 15.75     , 985.078   , 1367.77   , 267.539   , 985.078   , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 0.947755  , 1.11743   , 18        , 19.25     , 12.0278   
   14.250, 6563      , 0         , 9.01961   , 15.1406   , 15.75     , 985.078   , 1322.85   , 270.195   , 985.078   , 0         , 0         , 26.25     , 0         , 0         , 0         , 0         , 0.947755  , 1.07813   , 18        , 19.5278   , 10.3889   
   14.300, 6527.25   , 0         , 9.41177   , 15.2109   , 15.75     , 985.078   , 1280.59   , 270.781   , 985.078   , 0         , 0         , 18        , 0         , 0         , 0         , 0         , 0.957033  , 1.01319   , 18        , 19        , 10.6389   
   14.350, 6535.75   , 0         , 9.41177   , 15.1172   , 15.75     , 985.078   , 1251.56   , 269.531   , 985.078   , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.957033  , 1.09497   , 18        , 19.0833   , 14.6111   
   14.400, 6487.75   , 0         , 9.80392   , 15.1406   , 15.75     , 985.078   , 1219.84   , 269.609   , 985.078   , 0         , 0         , 16.5      , 0         , 0         , 0         , 0         , 0.96216   , 0.997072  , 18        , 18.75     , 16.3611   
   14.450, 6454.25   , 0         , 10.1961   , 15.3047   , 15.75     , 985.078   , 1190.78   , 271.055   , 985.078   , 0         , 0         , 16.5      , 0         , 0         , 0         , 0         , 0.96216   , 1.09741   , 18        , 18.8611   , 16.3333   
   14.500, 6423.75   , 0         , 10.1961   , 15.3516   , 15.75     , 985.078   , 1174.92   , 271.875   , 985.078   , 0         , 0         , 16.5      , 0         , 0         , 0         , 0         , 0.965089  , 1.00855   , 18        , 19.0833   , 15.1945   
   14.550, 6370.75   , 0         , 10.1961   , 15.4219   , 15.75     , 985.078   , 1153.79   , 272.617   , 985.078   , 0         , 0         , 16.5      , 0         , 0         , 0         , 0         , 0.965089  , 1.05689   , 18        , 18.9445   , 16.7222   
   14.600, 6314.25   , 0         , 10.1961   , 15.3984   , 15.75     , 985.078   , 1137.97   , 272.383   , 985.078   , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.966554  , 1.07105   , 18        , 18.8333   , 17        
   14.650, 6294.5    , 0         , 10.1961   , 15.4453   , 15.75     , 985.078   , 1127.38   , 272.813   , 985.078   , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.966554  , 1.11499   , 18        , 18.6667   , 17.5      
   14.700, 6261.5    , 0         , 10.1961   , 15.5156   , 15.75     , 985.078   , 1114.18   , 273.281   , 985.078   , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.967531  , 1.03589   , 18        , 18.3611   , 16.8056   
   14.750, 6207.25   , 0         , 10.5882   , 15.5156   , 15.75     , 985.078   , 1103.63   , 273.242   , 985.078   , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.967531  , 0.962404  , 18        , 18.3889   , 18.0556   
   14.800, 6160      , 0         , 10.5882   , 15.5859   , 15.75     , 985.078   , 1095.7    , 274.141   , 985.078   , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.968019  , 1.02149   , 17.25     , 18.6667   , 18.3056   
   14.850, 6132.25   , 0         , 10.5882   , 15.5391   , 15.75     , 985.078   , 1090.39   , 273.594   , 985.078   , 0         , 0         , 15        , 0         , 0         , 0         , 0         , 0.968019  , 0.962404  , 17.25     , 18.3889   , 19        
   14.900, 6101.25   , 0         , 10.5882   , 15.5625   , 15.75     , 985.078   , 1085.12   , 273.789   , 985.078   , 0         , 0         , 15        , 0         , 0         , 0         , 0         , 0.968507  , 0.89673   , 17.25     , 18.2222   , 18        
   14.950, 6047      , 0         , 10.5882   , 15.6094   , 15.75     , 985.078   , 1079.84   , 274.219   , 985.078   , 0         , 0         , 15        , 0         , 0         , 0         , 0         , 0.968507  , 0.972414  , 17.25     , 18        , 18.8056   
   15.000, 6022.75   , 0         , 10.5882   , 15.7031   , 15.75     , 985.078   , 1077.19   , 275.039   , 985.078   , 0         , 0         , 15        , 0         , 0         , 0         , 0         , 0.968507  , 0.881349  , 17.25     , 17.9167   , 17.9167   
   15.050, 5992.75   , 0         , 10.1961   , 15.7031   , 15.75     , 985.078   , 1074.57   , 275.117   , 985.078   , 0         , 0         , 15        , 0         , 0         , 0         , 0         , 0.968507  , 0.900148  , 17.25     , 17.9445   , 18.0556   
   15.100, 5928.75   , 0         , 10.5882   , 15.7266   , 15        , 985.078   , 1069.26   , 275.313   , 985.078   , 0         , 0         , 14.25     , 0         , 0         , 0         , 0         , 0.968751  , 0.87256   , 17.25     , 17.8889   , 18        
   15.150, 5875.25   , 0         , 10.1961   , 15.75     , 15        , 985.078   , 1066.64   , 275.508   , 985.078   , 0         , 0         , 14.25     , 0         , 0         , 0         , 0         , 0.968751  , 0.969972  , 17.25     , 17.6667   , 18.4445   
   15.200, 5837.5    , 0         , 9.80392   , 15.1875   , 15        , 985.078   , 1066.64   , 270.039   , 985.078   , 0         , 0         , 13.5      , 0         , 0         , 0         , 0         , 0.968751  , 1.03198   , 17.25     , 16.6111   , 16.5      
   15.250, 5798      , 0         , 9.80392   , 14.9531   , 15        , 985.078   , 1061.37   , 267.773   , 985.078   , 0         , 0         , 14.25     , 0         , 0         , 0         , 0         , 0.968751  , 1.00488   , 17.25     , 16.5556   , 17.3889   
