
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 40 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  04.02.2026 18:38:20.657

TimeStamp, fr_w      , fra_w     , lamsbg_w  , ldtvm     , msdk_w    , mshfm_w   , nmot_w    , plsol_w   , ps_w      , pus_w     , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
  154.800, 0.81778   , 0.99997   , 1         , 1.17188   , 40.0834   , 38.9723   , 2561      , 1106.76   , 1036.52   , 985.898   , 1193.44   , 0         , 81.375    , 127.547   , 124.758   , 82.6172   , 675       , 4.932     , 69.8672   , 20.3922   , 46.2226   , 21        
  154.850, 0.81775   , 0.99997   , 1         , 1.17188   , 40.2223   , 39.3056   , 2563.75   , 1107.5    , 1034.02   , 985.859   , 1193.44   , 0         , 81.1406   , 127.57    , 124.758   , 82.6406   , 675       , 4.912     , 69.9219   , 20        , 46.2226   , 21        
  154.900, 0.817139  , 0.99997   , 1         , 1.17188   , 39.3611   , 39.0278   , 2556.5    , 1107.97   , 1033.79   , 985.859   , 1193.44   , 0         , 81.0234   , 127.43    , 124.734   , 82.6641   , 675       , 4.912     , 69.9297   , 20        , 46.2226   , 21        
  154.950, 0.819184  , 0.99997   , 1         , 1.17188   , 39.8611   , 39.4723   , 2563.5    , 1108.75   , 1034.8    , 985.859   , 1193.44   , 0         , 81.0703   , 127.664   , 124.758   , 82.6172   , 675       , 4.896     , 69.9766   , 20        , 46.2226   , 21        
  155.000, 0.822114  , 0.99997   , 1         , 1.17188   , 39.8056   , 39.8056   , 2559.5    , 1107.15   , 1033.28   , 985.859   , 1190.78   , 0         , 81        , 127.477   , 124.758   , 82.5469   , 675       , 4.932     , 69.9844   , 20        , 46.2226   , 21        
  155.050, 0.793336  , 0.99997   , 1         , 1.17188   , 39.4445   , 38.4723   , 2566.75   , 1089.69   , 1028.01   , 985.859   , 1190.78   , 0         , 80.6016   , 127.711   , 124.758   , 81.1172   , 675       , 4.748     , 70.0469   , 20        , 45.5039   , 21        
  155.100, 0.794678  , 0.99997   , 1         , 1.17188   , 37.6389   , 38.7223   , 2553.25   , 1064.18   , 1024.53   , 985.859   , 1193.44   , 0         , 80.1797   , 127.359   , 124.734   , 79.1719   , 675       , 4.752     , 70.0469   , 19.2157   , 44.6036   , 21        
  155.150, 0.795045  , 0.99997   , 1         , 1.17188   , 39.3334   , 37.6389   , 2549.75   , 1067.73   , 1018.59   , 985.859   , 1190.78   , 0         , 79.6406   , 127.453   , 124.734   , 79.3125   , 675       , 4.708     , 70.0547   , 19.6078   , 44.6036   , 21.75     
  155.200, 0.796723  , 0.99997   , 1         , 1.17188   , 38.9167   , 38.5556   , 2570      , 1065.63   , 1016.05   , 985.859   , 1193.44   , 0         , 79.3594   , 127.852   , 124.758   , 79.0547   , 675       , 4.696     , 70.0391   , 19.6078   , 44.6036   , 16.5      
  155.250, 0.800843  , 0.99997   , 1         , 1.17188   , 38.1389   , 38.5556   , 2560      , 1064.92   , 1015.9    , 985.82    , 1190.78   , 0         , 79.4063   , 127.43    , 124.758   , 79.125    , 675       , 4.736     , 70.0391   , 19.6078   , 44.6036   , 21.75     
  155.300, 0.806977  , 0.99997   , 1         , 1.17188   , 38.5834   , 38.3334   , 2572.5    , 1068.55   , 1008.16   , 985.82    , 1190.78   , 0         , 78.7969   , 127.688   , 124.758   , 79.3125   , 675       , 4.716     , 70.0469   , 19.6078   , 44.6036   , 21.75     
  155.350, 0.845643  , 0.99997   , 1         , 1.17188   , 39.0556   , 38.8334   , 2559.25   , 1066.05   , 1006.21   , 985.82    , 1185.51   , 0         , 78.6094   , 127.055   , 124.758   , 79.1484   , 675       , 4.896     , 70.0938   , 19.6078   , 44.6036   , 21.75     
  155.400, 0.847474  , 0.99997   , 1         , 1.17188   , 38.5      , 38.4445   , 2564.25   , 1072.03   , 1007.81   , 985.82    , 1188.16   , 0         , 78.3984   , 127.641   , 124.758   , 79.2656   , 675       , 4.884     , 70.1094   , 19.6078   , 44.6036   , 21.75     
  155.450, 0.851227  , 0.99997   , 1         , 1.17188   , 38.4167   , 37.9167   , 2565.75   , 1067.03   , 1012.7    , 985.82    , 1185.51   , 0         , 78.8203   , 127.617   , 124.758   , 78.8906   , 675       , 4.928     , 70.1172   , 19.6078   , 44.6036   , 21.75     
  155.500, 0.853211  , 0.99997   , 1         , 1.17188   , 38.4723   , 38.1111   , 2564.5    , 1071.8    , 1011.99   , 985.82    , 1188.16   , 0         , 78.75     , 127.547   , 124.758   , 79.2656   , 675       , 4.932     , 70.125    , 19.2157   , 44.6036   , 21.75     
  155.550, 0.854127  , 0.99997   , 1         , 1.17188   , 38.1945   , 39.1945   , 2568      , 1071.29   , 1014.8    , 985.82    , 1182.85   , 0         , 78.9375   , 127.641   , 124.758   , 79.1953   , 675       , 4.972     , 70.1406   , 19.2157   , 44.6036   , 21.75     
  155.600, 0.855164  , 0.99997   , 1         , 1.17188   , 38.9167   , 38.1111   , 2567.25   , 1070.82   , 1012.93   , 985.82    , 1185.51   , 0         , 78.7969   , 127.547   , 124.758   , 79.1719   , 675       , 4.932     , 70.1328   , 19.6078   , 44.6036   , 21.75     
  155.650, 0.820923  , 0.99997   , 1         , 1.17188   , 38.4167   , 38.4445   , 2567.75   , 1071.64   , 1011.6    , 985.82    , 1182.85   , 0         , 78.6797   , 127.594   , 124.758   , 79.2188   , 675       , 4.8       , 70.1641   , 19.6078   , 44.6036   , 21.75     
  155.700, 0.818543  , 0.99997   , 1         , 1.17188   , 38.7223   , 37.6945   , 2570.5    , 1071.05   , 1007.7    , 985.82    , 1185.51   , 0         , 78.3516   , 127.617   , 124.758   , 79.1719   , 675       , 4.744     , 70.1719   , 19.6078   , 44.6036   , 21.75     
  155.750, 0.814545  , 0.99997   , 1         , 1.17188   , 38.5      , 37.8611   , 2561.25   , 1071.8    , 1005.63   , 985.781   , 1182.85   , 0         , 78.1875   , 127.43    , 124.758   , 79.2422   , 675       , 4.732     , 70.2109   , 19.6078   , 44.6036   , 21.75     
  155.800, 0.810853  , 0.99997   , 1         , 1.17188   , 38.5      , 38.3611   , 2570.25   , 1072.54   , 1004.61   , 985.781   , 1182.85   , 0         , 78.0703   , 127.688   , 124.758   , 79.1953   , 675       , 4.716     , 70.2109   , 19.6078   , 44.6036   , 21.75     
  155.850, 0.807831  , 0.99997   , 1         , 1.17188   , 38.3611   , 37.2223   , 2563.5    , 1070.7    , 998.242   , 985.781   , 1182.85   , 0         , 77.5313   , 127.5     , 124.758   , 79.1016   , 675       , 4.652     , 70.2266   , 19.6078   , 44.6036   , 22.5      
  155.900, 0.806519  , 0.99997   , 1         , 1.17188   , 38.3334   , 37.4167   , 2570.25   , 1073.48   , 998.594   , 985.781   , 1180.23   , 0         , 77.5078   , 127.688   , 124.758   , 79.2656   , 675       , 4.66      , 70.2188   , 19.6078   , 44.6036   , 22.5      
  155.950, 0.839173  , 0.99997   , 1         , 1.17188   , 38.1389   , 38.4445   , 2565.5    , 1061.48   , 1004.53   , 985.781   , 1180.23   , 0         , 78.0234   , 127.523   , 124.758   , 78.375    , 675       , 4.848     , 70.2344   , 19.2157   , 44.245    , 21.75     
  156.000, 0.83725   , 0.99997   , 1         , 1.17188   , 38.1667   , 39.0834   , 2571.5    , 1063.09   , 1012.15   , 985.781   , 1182.85   , 0         , 78.6328   , 127.594   , 124.758   , 78.4688   , 675       , 4.884     , 70.2344   , 19.6078   , 44.245    , 21.75     
  156.050, 0.837739  , 0.99997   , 1         , 1.17188   , 38.0278   , 38.7778   , 2569.75   , 1024.69   , 1017.07   , 985.781   , 1177.58   , 0         , 79.0547   , 127.617   , 124.758   , 75.4922   , 675       , 4.9       , 70.2578   , 19.6078   , 42.8061   , 21.75     
  156.100, 0.836365  , 0.99997   , 1         , 1.17188   , 37        , 39.0556   , 2571.75   , 1007.58   , 1015.78   , 985.781   , 1182.85   , 0         , 78.9609   , 127.641   , 124.758   , 74.1797   , 675       , 4.892     , 70.2656   , 18.8235   , 42.0858   , 21.75     
  156.150, 0.835389  , 0.99997   , 1         , 0         , 37.0278   , 36.9723   , 2567.25   , 985.742   , 999.766   , 985.742   , 1180.23   , 0         , 77.6719   , 127.57    , 124.758   , 66.0703   , 675       , 4.736     , 70.2969   , 18.8235   , 37.9491   , 21.75     
  156.200, 0.833832  , 0.99997   , 1         , 0         , 31.1667   , 33.6389   , 2579.75   , 985.742   , 958.438   , 985.742   , 1188.16   , 0         , 74.2969   , 127.664   , 124.758   , 63.7969   , 675       , 4.452     , 70.3047   , 16.0784   , 36.8703   , 22.5      
  156.250, 0.793183  , 0.99997   , 1         , 0         , 32.5556   , 32.3889   , 2565.75   , 985.742   , 921.367   , 985.742   , 1188.16   , 0         , 71.2266   , 127.477   , 124.758   , 62.25     , 675       , 4.184     , 70.3281   , 15.6863   , 36.1501   , 24        
  156.300, 0.783295  , 0.99997   , 1         , 0         , 31.4167   , 32.3889   , 2579.25   , 985.742   , 896.328   , 985.742   , 1188.16   , 0         , 69.0703   , 127.734   , 124.758   , 57.6328   , 675       , 3.98      , 70.3359   , 15.2941   , 34.1725   , 24.75     
  156.350, 1         , 0.99997   , 1         , 0         , 27.3611   , 25.3889   , 2564      , 985.742   , 846.797   , 985.742   , 1185.51   , 0         , 64.9219   , 127.594   , 124.758   , 54.4922   , 675       , 4.44      , 70.3594   , 13.3333   , 32.9137   , 25.5      
  156.400, 1         , 0.99997   , 1         , 0         , 26.8611   , 24.7222   , 2563.25   , 985.742   , 801.055   , 985.742   , 1180.23   , 0         , 61.0547   , 127.477   , 124.758   , 54.375    , 675       , 4.24      , 70.375    , 12.549    , 32.9137   , 27.75     
  156.450, 1         , 0.99997   , 1         , 0         , 27.1945   , 24.3056   , 2569      , 985.742   , 776.641   , 985.742   , 1172.3    , 0         , 58.9219   , 127.711   , 124.758   , 54.3047   , 675       , 4.144     , 70.3828   , 12.9412   , 32.9137   , 27.75     
  156.500, 1         , 0.99997   , 1         , 0         , 26.7778   , 24.75     , 2572.25   , 985.742   , 755.078   , 985.742   , 1167.03   , 0         , 57.1172   , 127.617   , 124.758   , 53.4141   , 675       , 4.024     , 70.3828   , 12.549    , 32.5536   , 28.5      
  156.550, 1         , 0.99997   , 1         , 0         , 26.1111   , 23.75     , 2567.25   , 985.742   , 741.133   , 985.742   , 1159.1    , 0         , 55.8984   , 127.594   , 124.758   , 53.5078   , 675       , 3.968     , 70.3984   , 12.549    , 32.5536   , 29.25     
  156.600, 1         , 0.99997   , 1         , 0         , 25.9722   , 23.6389   , 2566.75   , 985.742   , 729.414   , 985.742   , 1151.17   , 0         , 54.8906   , 127.617   , 124.758   , 53.4609   , 675       , 3.916     , 70.3984   , 12.549    , 32.5536   , 29.25     
  156.650, 1         , 0.99997   , 1         , 0         , 25.8889   , 23.75     , 2560.75   , 985.703   , 721.289   , 985.703   , 1143.24   , 0         , 54.2109   , 127.523   , 124.758   , 53.4844   , 675       , 3.908     , 70.3828   , 12.549    , 32.5536   , 29.25     
  156.700, 1         , 0.99997   , 1         , 0         , 25.6389   , 23.6111   , 2563      , 985.703   , 713.477   , 985.703   , 1135.31   , 0         , 53.5078   , 127.641   , 124.758   , 53.5078   , 675       , 3.892     , 70.3672   , 12.549    , 32.5536   , 29.25     
  156.750, 1         , 0.99997   , 1         , 0         , 25.8889   , 23.2778   , 2558      , 985.703   , 710.625   , 985.703   , 1130.04   , 0         , 53.25     , 127.523   , 124.734   , 53.4844   , 675       , 3.912     , 70.3281   , 12.549    , 32.5536   , 29.25     
  156.800, 1         , 0.99997   , 1         , 0         , 25.75     , 23.3889   , 2561.25   , 985.703   , 708.672   , 985.703   , 1122.11   , 0         , 53.0391   , 127.641   , 124.758   , 53.5547   , 675       , 3.916     , 70.2969   , 12.549    , 32.5536   , 30        
  156.850, 1         , 0.99997   , 1         , 0         , 25.8334   , 22.9445   , 2549.75   , 985.703   , 706.797   , 985.703   , 1116.84   , 0         , 52.8281   , 127.43    , 124.734   , 53.5547   , 675       , 3.928     , 70.25     , 12.549    , 32.5536   , 30        
  156.900, 1         , 0.99997   , 1         , 0         , 25.5834   , 23.6667   , 2557      , 985.703   , 705.508   , 985.703   , 1111.52   , 0         , 52.7344   , 127.641   , 124.734   , 54.4453   , 670       , 3.928     , 70.2188   , 12.549    , 32.9137   , 30        
  156.950, 1         , 0.99997   , 1         , 0         , 26.3611   , 24.0834   , 2549.75   , 985.703   , 707.539   , 985.703   , 1103.63   , 0         , 52.8984   , 127.477   , 124.734   , 54.375    , 670       , 3.964     , 70.1563   , 12.9412   , 32.9137   , 30        
  157.000, 1         , 0.99997   , 1         , 0         , 26.1111   , 25.4722   , 2555      , 985.703   , 711.602   , 985.703   , 1100.98   , 0         , 53.1797   , 127.617   , 124.734   , 54.4688   , 670       , 3.984     , 70.125    , 12.9412   , 32.9137   , 30        
  157.050, 1         , 0.99997   , 1         , 0         , 26.0278   , 24.6111   , 2539.75   , 985.703   , 714.18    , 985.703   , 1095.7    , 0         , 53.3438   , 127.359   , 124.734   , 54.4453   , 670       , 4.016     , 70.0703   , 13.3333   , 32.9137   , 29.25     
  157.100, 1         , 0.99997   , 1         , 0         , 26.25     , 24.6667   , 2543.5    , 985.703   , 716.406   , 985.703   , 1090.39   , 0         , 53.5078   , 127.523   , 124.734   , 54.4922   , 670       , 4.032     , 70.0234   , 13.3333   , 32.9137   , 29.25     
  157.150, 1         , 0.99997   , 1         , 0         , 26.0556   , 25.0556   , 2533.75   , 985.703   , 717.461   , 985.703   , 1087.77   , 0         , 53.6016   , 127.383   , 124.734   , 54.4219   , 670       , 4.036     , 69.9531   , 13.3333   , 32.9137   , 29.25     
  157.200, 1         , 0.99997   , 1         , 0         , 26.0278   , 25.25     , 2541.25   , 985.703   , 718.398   , 985.703   , 1085.12   , 0         , 53.625    , 127.617   , 124.734   , 54.4922   , 670       , 4.04      , 69.8984   , 13.3333   , 32.9137   , 29.25     
  157.250, 1         , 0.99997   , 1         , 0         , 25.9445   , 25.5278   , 2535.25   , 985.664   , 717.813   , 985.664   , 1082.5    , 0         , 53.625    , 127.031   , 124.734   , 54.4453   , 670       , 4.048     , 69.8359   , 13.3333   , 32.9137   , 29.25     
  157.300, 1         , 0.99997   , 1         , 0         , 26.0278   , 25.1945   , 2541.25   , 985.664   , 719.727   , 985.664   , 1077.19   , 0         , 53.6016   , 127.523   , 124.734   , 54.5391   , 670       , 4.04      , 69.7969   , 13.3333   , 32.9137   , 29.25     
  157.350, 1         , 0.99997   , 1         , 0         , 26.1389   , 24.9167   , 2527.75   , 985.664   , 711.563   , 985.664   , 1077.19   , 0         , 52.9453   , 127.313   , 124.711   , 54.3281   , 670       , 3.976     , 69.7344   , 13.3333   , 32.9137   , 30        
  157.400, 1         , 0.99997   , 1         , 0         , 26.0834   , 24.1667   , 2531      , 985.664   , 705.938   , 985.664   , 1074.57   , 0         , 52.4297   , 127.5     , 124.734   , 54.5625   , 670       , 3.916     , 69.6875   , 13.3333   , 32.9137   , 30        
  157.450, 0.934663  , 0.99997   , 1         , 0         , 25.9722   , 24.8334   , 2528.5    , 985.664   , 701.797   , 985.664   , 1074.57   , 0         , 52.125    , 127.406   , 124.711   , 54.4688   , 670       , 3.76      , 69.6172   , 13.3333   , 32.9137   , 30        
  157.500, 0.909089  , 0.99997   , 1         , 0         , 26.0834   , 25.1111   , 2533.25   , 985.664   , 698.086   , 985.664   , 1071.91   , 0         , 51.8438   , 127.453   , 124.734   , 54.5156   , 670       , 3.688     , 69.5781   , 13.7255   , 32.9137   , 30        
  157.550, 0.886964  , 0.99997   , 1         , 0         , 26.3611   , 24.8611   , 2524      , 985.664   , 696.289   , 985.664   , 1069.26   , 0         , 51.6563   , 127.336   , 124.711   , 54.5156   , 670       , 3.612     , 69.5234   , 13.7255   , 32.9137   , 30        
  157.600, 0.869233  , 0.99997   , 1         , 0         , 26.3334   , 25.4445   , 2528      , 985.664   , 700.742   , 985.664   , 1066.64   , 0         , 52.0313   , 127.359   , 124.711   , 54.5391   , 670       , 3.616     , 69.4922   , 13.7255   , 32.9137   , 30        
  157.650, 0.855561  , 0.99997   , 1         , 0         , 25.8611   , 25.1667   , 2520.25   , 985.664   , 699.648   , 985.664   , 1066.64   , 0         , 51.9375   , 127.242   , 124.711   , 54.4922   , 670       , 3.58      , 69.4297   , 13.7255   , 32.9137   , 30        
  157.700, 0.845246  , 0.99997   , 1         , 0         , 25.8334   , 24.8889   , 2523      , 985.664   , 695.156   , 985.664   , 1066.64   , 0         , 51.5391   , 127.383   , 124.711   , 54.5391   , 670       , 3.524     , 69.3828   , 13.7255   , 32.9137   , 30        
  157.750, 0.836579  , 0.99997   , 1         , 0         , 25.6111   , 24.6667   , 2516.75   , 985.625   , 696.758   , 985.625   , 1063.98   , 0         , 51.6563   , 127.313   , 124.711   , 54.4922   , 670       , 3.516     , 69.3281   , 13.7255   , 32.9137   , 29.25     
  157.800, 0.827942  , 0.99997   , 1         , 0         , 25.8334   , 24.3889   , 2521.5    , 985.625   , 694.063   , 985.625   , 1063.98   , 0         , 51.4453   , 127.336   , 124.711   , 54.5859   , 670       , 3.464     , 69.2813   , 13.7255   , 32.9137   , 29.25     
  157.850, 0.819794  , 0.99997   , 1         , 0         , 25.9445   , 24.6945   , 2517.75   , 985.625   , 696.758   , 985.625   , 1061.37   , 0         , 51.6563   , 127.313   , 124.711   , 54.5625   , 670       , 3.468     , 69.2188   , 13.7255   , 32.9137   , 29.25     
  157.900, 0.811707  , 0.99997   , 1         , 0         , 25.8611   , 25.2778   , 2516.75   , 985.625   , 701.523   , 985.625   , 1061.37   , 0         , 52.0547   , 127.289   , 124.711   , 54.5625   , 670       , 3.476     , 69.1875   , 13.7255   , 32.9137   , 29.25     
  157.950, 0.805543  , 0.99997   , 1         , 0         , 25.8611   , 25.1111   , 2512.75   , 985.625   , 702.539   , 985.625   , 1061.37   , 0         , 52.125    , 127.313   , 124.711   , 54.5625   , 670       , 3.468     , 69.1328   , 13.7255   , 32.9137   , 29.25     
  158.000, 0.829407  , 0.99997   , 1         , 0         , 25.7222   , 25.3056   , 2513.25   , 985.625   , 702.578   , 985.625   , 1061.37   , 0         , 52.1484   , 127.289   , 124.711   , 54.5625   , 670       , 3.528     , 69.0938   , 13.7255   , 32.9137   , 29.25     
  158.050, 0.777588  , 0.99997   , 1         , 0         , 25.9167   , 25.1945   , 2508      , 985.625   , 706.563   , 985.625   , 1061.37   , 0         , 52.4531   , 127.266   , 124.711   , 54.5625   , 670       , 3.392     , 69.0469   , 13.7255   , 32.9137   , 29.25     
  158.100, 0.778901  , 0.99997   , 1         , 0         , 25.8611   , 25.4722   , 2516.75   , 985.625   , 706.641   , 985.625   , 1058.71   , 0         , 52.4766   , 127.242   , 124.711   , 54.5625   , 665       , 3.412     , 69.0078   , 14.1177   , 32.9137   , 29.25     
  158.150, 0.779694  , 0.99997   , 1         , 0         , 25.6945   , 25.3611   , 2507.5    , 985.625   , 715.117   , 985.625   , 1058.71   , 0         , 53.1563   , 127.242   , 124.711   , 54.5625   , 665       , 3.444     , 68.9688   , 14.1177   , 32.9137   , 29.25     
  158.200, 0.778321  , 0.99997   , 1         , 0         , 25.9167   , 24.9722   , 2507.5    , 985.625   , 713.359   , 985.625   , 1058.71   , 0         , 53.0156   , 127.266   , 124.711   , 54.5625   , 665       , 3.42      , 68.9453   , 14.1177   , 32.9137   , 29.25     
  158.250, 0.775788  , 0.99997   , 1         , 0         , 25.6389   , 25        , 2506.25   , 985.625   , 709.063   , 985.625   , 1058.71   , 0         , 52.7813   , 127.219   , 124.711   , 54.5625   , 665       , 3.424     , 68.9063   , 14.1177   , 32.9137   , 29.25     
  158.300, 0.771485  , 0.99997   , 1         , 0         , 25.8334   , 25.9722   , 2507.5    , 985.625   , 715.117   , 985.625   , 1058.71   , 0         , 53.1563   , 127.242   , 124.711   , 54.6094   , 665       , 3.436     , 68.8672   , 14.1177   , 32.9137   , 29.25     
  158.350, 0.813386  , 0.99997   , 1         , 0         , 25.8056   , 24.8889   , 2505.25   , 985.625   , 713.828   , 985.625   , 1058.71   , 0         , 53.0625   , 127.219   , 124.711   , 54.5859   , 665       , 3.52      , 68.8203   , 14.1177   , 32.9137   , 29.25     
  158.400, 0.810181  , 0.99997   , 1         , 0         , 25.75     , 25        , 2508.75   , 985.625   , 711.914   , 985.625   , 1058.71   , 0         , 52.8984   , 127.195   , 124.711   , 54.6094   , 665       , 3.512     , 68.7891   , 14.1177   , 32.9137   , 29.25     
  158.450, 0.80893   , 0.99997   , 1         , 0         , 26.0556   , 25.6945   , 2504.75   , 985.586   , 713.711   , 985.586   , 1058.71   , 0         , 53.0391   , 127.219   , 124.711   , 54.5391   , 665       , 3.524     , 68.7656   , 14.1177   , 32.9137   , 29.25     
  158.500, 0.808533  , 0.99997   , 1         , 0         , 26        , 25.2222   , 2506      , 985.586   , 715.625   , 985.586   , 1058.71   , 0         , 53.2031   , 127.172   , 124.711   , 54.5391   , 665       , 3.512     , 68.7422   , 14.1177   , 32.9137   , 29.25     
  158.550, 0.8089    , 0.99997   , 1         , 0         , 25.8889   , 25.3889   , 2504      , 985.586   , 723.164   , 985.586   , 1058.71   , 0         , 53.8125   , 127.172   , 124.711   , 54.5625   , 665       , 3.54      , 68.7188   , 14.1177   , 32.9137   , 28.5      
  158.600, 0.8089    , 0.99997   , 1         , 0         , 25.5834   , 26.1389   , 2505.75   , 985.586   , 724.258   , 985.586   , 1058.71   , 0         , 53.8828   , 127.172   , 124.711   , 54.5859   , 665       , 3.58      , 68.7031   , 14.1177   , 32.9137   , 28.5      
  158.650, 0.764954  , 0.99997   , 1         , 0         , 25.8611   , 26.6111   , 2504.75   , 985.586   , 727.5     , 985.586   , 1058.71   , 0         , 54.1406   , 127.172   , 124.711   , 54.5156   , 665       , 3.48      , 68.6875   , 14.1177   , 32.9137   , 28.5      
  158.700, 0.764802  , 0.99997   , 1         , 0         , 25.8334   , 26.5      , 2498.25   , 985.586   , 729.492   , 985.586   , 1058.71   , 0         , 54.3047   , 127.172   , 124.734   , 54.5859   , 665       , 3.484     , 68.6641   , 14.1177   , 32.9137   , 28.5      
  158.750, 0.76355   , 0.99997   , 1         , 0         , 25.8611   , 26.6111   , 2505      , 985.586   , 731.836   , 985.586   , 1058.71   , 0         , 54.5156   , 127.172   , 124.711   , 54.5391   , 665       , 3.504     , 68.6484   , 14.1177   , 32.9137   , 28.5      
  158.800, 0.760926  , 0.99997   , 1         , 0         , 25.8056   , 26.0278   , 2498.5    , 985.586   , 736.289   , 985.586   , 1058.71   , 0         , 54.8672   , 127.148   , 124.734   , 54.5859   , 665       , 3.48      , 68.625    , 14.1177   , 32.9137   , 28.5      
  158.850, 0.757447  , 0.99997   , 1         , 0         , 26.1389   , 26.25     , 2504.5    , 985.586   , 734.844   , 985.586   , 1058.71   , 0         , 54.75     , 127.148   , 124.711   , 54.5625   , 665       , 3.46      , 68.6094   , 14.1177   , 32.9137   , 28.5      
  158.900, 0.752747  , 0.99997   , 1         , 0         , 25.8334   , 25.9167   , 2503.75   , 985.586   , 734.492   , 985.586   , 1058.71   , 0         , 54.7266   , 127.125   , 124.758   , 54.6094   , 665       , 3.44      , 68.5859   , 14.1177   , 32.9137   , 28.5      
  158.950, 0.794098  , 0.99997   , 1         , 0         , 25.9167   , 25.8334   , 2504.25   , 985.586   , 732.773   , 985.586   , 1058.71   , 0         , 54.5859   , 127.172   , 124.711   , 54.5391   , 665       , 3.54      , 68.5859   , 14.1177   , 32.9137   , 28.5      
  159.000, 0.789704  , 0.99997   , 1         , 0         , 26.1945   , 25.4722   , 2502.5    , 985.586   , 730.977   , 985.586   , 1061.37   , 0         , 54.4453   , 127.125   , 124.711   , 54.5859   , 665       , 3.496     , 68.5703   , 14.5098   , 32.9137   , 28.5      
  159.050, 0.789155  , 0.99997   , 1         , 0         , 25.9445   , 26.1667   , 2504.5    , 985.547   , 731.719   , 985.547   , 1058.71   , 0         , 54.4922   , 127.125   , 124.711   , 54.5391   , 665       , 3.544     , 68.5625   , 14.1177   , 32.9137   , 28.5      
  159.100, 0.788849  , 0.99997   , 1         , 0         , 25.8889   , 25.75     , 2499.5    , 985.547   , 732.969   , 985.547   , 1058.71   , 0         , 54.5859   , 127.125   , 124.734   , 54.5625   , 665       , 3.528     , 68.5547   , 14.1177   , 32.9137   , 28.5      
  159.150, 0.78949   , 0.99997   , 1         , 0         , 26.1111   , 25.75     , 2505.75   , 985.547   , 726.445   , 985.547   , 1061.37   , 0         , 54.0703   , 127.148   , 124.711   , 54.4922   , 665       , 3.5       , 68.5469   , 14.1177   , 32.9137   , 28.5      
  159.200, 0.79004   , 0.99997   , 1         , 0         , 25.75     , 25.0834   , 2495.75   , 985.547   , 719.414   , 985.547   , 1061.37   , 0         , 53.5078   , 127.125   , 124.734   , 54.5859   , 665       , 3.48      , 68.5391   , 14.1177   , 32.9137   , 28.5      
  159.250, 0.748017  , 0.99997   , 1         , 0         , 25.6667   , 26.0834   , 2506      , 985.547   , 720.703   , 985.547   , 1061.37   , 0         , 53.625    , 127.148   , 124.711   , 54.5156   , 665       , 3.38      , 68.5391   , 14.1177   , 32.9137   , 28.5      
  159.300, 0.752503  , 0.99997   , 1         , 0         , 25.6111   , 25.6945   , 2498      , 985.547   , 722.813   , 985.547   , 1061.37   , 0         , 53.7891   , 127.102   , 124.734   , 54.5391   , 660       , 3.392     , 68.5313   , 14.1177   , 32.9137   , 28.5      
  159.350, 0.754578  , 0.99997   , 1         , 0         , 25.9445   , 25.3889   , 2509.75   , 985.547   , 722.734   , 985.547   , 1061.37   , 0         , 53.7656   , 127.148   , 124.711   , 54.5156   , 660       , 3.384     , 68.5391   , 14.1177   , 32.9137   , 28.5      
  159.400, 0.756074  , 0.99997   , 1         , 0         , 25.7222   , 24.7778   , 2501      , 985.547   , 721.484   , 985.547   , 1061.37   , 0         , 53.6719   , 127.102   , 124.711   , 54.5391   , 660       , 3.376     , 68.5391   , 14.1177   , 32.9137   , 28.5      
  159.450, 0.756043  , 0.99997   , 1         , 0         , 26        , 25.6667   , 2510.75   , 985.547   , 719.922   , 985.547   , 1061.37   , 0         , 53.5547   , 127.102   , 124.711   , 54.5156   , 660       , 3.392     , 68.5625   , 14.1177   , 32.9137   , 28.5      
  159.500, 0.755189  , 0.99997   , 1         , 0         , 26        , 25.6389   , 2502      , 985.547   , 718.555   , 985.547   , 1061.37   , 0         , 53.4375   , 127.102   , 124.711   , 53.6953   , 660       , 3.384     , 68.5625   , 14.1177   , 32.5536   , 28.5      
  159.550, 0.799317  , 0.99997   , 1         , 0         , 25.9167   , 25.5278   , 2513.25   , 985.547   , 717.969   , 985.547   , 1058.71   , 0         , 53.3906   , 127.125   , 124.711   , 53.6016   , 660       , 3.508     , 68.5781   , 14.1177   , 32.5536   , 28.5      
  159.600, 0.797944  , 0.99997   , 1         , 0         , 25.6111   , 26.1389   , 2507.75   , 985.547   , 721.641   , 985.547   , 1061.37   , 0         , 53.6719   , 127.125   , 124.711   , 53.6953   , 660       , 3.52      , 68.5859   , 14.1177   , 32.5536   , 28.5      
