
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 32 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  10.02.2026 23:30:53.940

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
   32.650, 2562.25   , 99.9999   , 100       , 98.5313   , 120.75    , 1510.16   , 1201.37   , 1241.37   , 974.453   , 62.1094   , 15.75     , 0         , 0         , 0         , 0         , 0.912599  , 0.914308  , 6         , 48.1111   , 49.6112   
   32.700, 2575.5    , 99.9999   , 100       , 98.5313   , 120.867   , 1509.8    , 1203.98   , 1240      , 974.453   , 61.7188   , 15.75     , 0         , 0         , 0         , 0         , 0.911134  , 0.918703  , 6         , 49        , 49.9167   
   32.750, 2588      , 99.9999   , 100       , 99.3281   , 121.055   , 1508.36   , 1209.3    , 1246.84   , 974.453   , 62.1094   , 15.75     , 0         , 0         , 0         , 0         , 0.911134  , 0.919923  , 6         , 48.9445   , 49.6945   
   32.800, 2588.75   , 99.9999   , 100       , 99.7266   , 121.359   , 1510.82   , 1214.57   , 1250.51   , 974.453   , 62.1094   , 15.75     , 0         , 0         , 0         , 0         , 0.909669  , 0.928712  , 6         , 49.1945   , 50.5278   
   32.850, 2607      , 99.9999   , 100       , 99.9141   , 121.43    , 1508.44   , 1214.57   , 1250.08   , 974.453   , 61.7188   , 15.75     , 0         , 0         , 0         , 0         , 0.909669  , 0.924318  , 6         , 49.5278   , 49.0278   
   32.900, 2618.25   , 99.9999   , 100       , 100.313   , 121.828   , 1510.55   , 1217.19   , 1252.85   , 974.453   , 60.5469   , 15.75     , 0         , 0         , 0         , 0         , 0.908205  , 0.918703  , 6         , 50.3612   , 51        
   32.950, 2628.75   , 99.9999   , 100       , 100.266   , 122.672   , 1520.2    , 1222.5    , 1251.84   , 974.453   , 61.3281   , 15.75     , 0         , 0         , 0         , 0         , 0.908205  , 0.919923  , 6         , 50.7223   , 49.9723   
   33.000, 2642.75   , 99.9999   , 100       , 100.898   , 122.086   , 1510.04   , 1227.77   , 1256.76   , 974.492   , 61.3281   , 15.75     , 0         , 0         , 0         , 0         , 0.90674   , 0.919923  , 6         , 50.6945   , 51.9723   
   33.050, 2653.75   , 99.9999   , 100       , 101.273   , 122.438   , 1512.27   , 1230.43   , 1259.69   , 974.492   , 59.375    , 15.75     , 0         , 0         , 0         , 0         , 0.90674   , 0.916505  , 6         , 51.8056   , 50.6945   
   33.100, 2659.75   , 99.9999   , 100       , 101.953   , 122.695   , 1513.36   , 1238.32   , 1266.17   , 974.414   , 61.7188   , 16.5      , 0         , 0         , 0         , 0         , 0.905275  , 0.922121  , 6         , 52.0278   , 51.8889   
   33.150, 2678      , 99.9999   , 100       , 101.602   , 122.297   , 1506.29   , 1240.98   , 1260.2    , 974.414   , 58.2031   , 16.5      , 0         , 0         , 0         , 0         , 0.905275  , 0.917726  , 6         , 52.3889   , 49.7778   
   33.200, 2688.75   , 99.9999   , 100       , 102.727   , 122.531   , 1507.19   , 1246.25   , 1271.84   , 974.375   , 59.7656   , 16.5      , 0         , 0         , 0         , 0         , 0.90381   , 0.912111  , 6         , 53.0278   , 54.3334   
   33.250, 2705      , 99.9999   , 100       , 102.633   , 122.813   , 1507.54   , 1248.91   , 1268.44   , 974.375   , 59.375    , 16.5      , 0         , 0         , 0         , 0         , 0.90381   , 0.909914  , 6         , 53.2223   , 53.5      
   33.300, 2707.25   , 99.9999   , 100       , 103.359   , 123.047   , 1509.73   , 1254.18   , 1276.41   , 974.336   , 58.2031   , 16.5      , 0         , 0         , 0         , 0         , 0.902345  , 0.914308  , 6         , 53.5      , 53.4723   
   33.350, 2722.5    , 99.9999   , 100       , 103.5     , 123.188   , 1509.14   , 1267.38   , 1276.37   , 974.336   , 58.9844   , 16.5      , 0         , 0         , 0         , 0         , 0.902345  , 0.914308  , 6         , 53.4723   , 55.0278   
   33.400, 2738.5    , 99.9999   , 100       , 103.852   , 123.586   , 1511.48   , 1262.11   , 1278.44   , 974.336   , 57.8125   , 15.75     , 0         , 0         , 0         , 0         , 0.90088   , 0.914308  , 6         , 54.6389   , 53.8056   
   33.450, 2744.75   , 99.9999   , 100       , 104.273   , 124.43    , 1520.7    , 1267.38   , 1282.77   , 974.336   , 59.7656   , 15.75     , 0         , 0         , 0         , 0         , 0.90088   , 0.915529  , 6         , 54.8056   , 54.9167   
   33.500, 2764.5    , 99.9999   , 100       , 104.578   , 124.617   , 1519.92   , 1272.7    , 1283.87   , 974.336   , 59.375    , 15.75     , 0         , 0         , 0         , 0         , 0.899415  , 0.914308  , 6         , 54.9167   , 55.4445   
   33.550, 2778.75   , 99.9999   , 100       , 105.117   , 124.992   , 1521.68   , 1267.38   , 1288.09   , 974.336   , 58.2031   , 16.5      , 0         , 0         , 0         , 0         , 0.899415  , 0.917726  , 6         , 56        , 57.0556   
   33.600, 2783      , 99.9999   , 100       , 105.563   , 125.977   , 1532.11   , 1277.97   , 1292.5    , 974.375   , 60.5469   , 15.75     , 0         , 0         , 0         , 0         , 0.898195  , 0.912111  , 6         , 56        , 57.75     
   33.650, 2799.75   , 99.9999   , 100       , 106.219   , 126.117   , 1531.05   , 1283.24   , 1298.01   , 974.375   , 59.7656   , 15.75     , 0         , 0         , 0         , 0         , 0.898195  , 0.915529  , 6         , 56.4445   , 56.1667   
   33.700, 2814.75   , 99.9999   , 100       , 106.617   , 126.492   , 1533.71   , 1288.52   , 1301.02   , 974.375   , 60.9375   , 15.75     , 0         , 0         , 0         , 0         , 0.89673   , 0.909914  , 6         , 57.5278   , 58.6667   
   33.750, 2824.25   , 99.9999   , 100       , 106.195   , 126.727   , 1535      , 1291.17   , 1295      , 974.375   , 57.4219   , 15.75     , 0         , 0         , 0         , 0         , 0.89673   , 0.898927  , 6         , 57.6389   , 57.4167   
   33.800, 2838.75   , 99.9999   , 100       , 107.203   , 127.664   , 1543.95   , 1291.17   , 1305.2    , 974.336   , 60.9375   , 15.75     , 0         , 0         , 0         , 0         , 0.895509  , 0.897706  , 6         , 57.6112   , 58.5556   
   33.850, 2856.25   , 99.9999   , 100       , 107.766   , 127.969   , 1544.26   , 1293.83   , 1308.91   , 974.336   , 61.3281   , 15        , 0         , 0         , 0         , 0         , 0.895509  , 0.897706  , 6         , 58.6389   , 59.1389   
   33.900, 2860.5    , 99.9999   , 100       , 108.094   , 128.273   , 1546.52   , 1307.03   , 1311.84   , 974.336   , 59.375    , 15        , 0         , 0         , 0         , 0         , 0.894044  , 0.90674   , 6         , 58.7778   , 60.1667   
   33.950, 2871      , 99.9999   , 100       , 108.258   , 128.461   , 1546.45   , 1301.72   , 1311.8    , 974.336   , 60.5469   , 15        , 0         , 0         , 0         , 0         , 0.894044  , 0.901124  , 6         , 58.8612   , 59.6667   
   34.000, 2886.75   , 99.9999   , 100       , 108.609   , 128.813   , 1548.59   , 1312.3    , 1314.34   , 974.297   , 58.9844   , 15.75     , 0         , 0         , 0         , 0         , 0.892824  , 0.901124  , 6         , 60.1389   , 60.6667   
   34.050, 2898.25   , 99.9999   , 100       , 108.516   , 128.32    , 1541.25   , 1307.03   , 1311.95   , 974.297   , 58.9844   , 15.75     , 0         , 0         , 0         , 0         , 0.892824  , 0.900148  , 6         , 60.4723   , 59.2223   
   34.100, 2919.5    , 99.9999   , 100       , 109.805   , 128.648   , 1541.48   , 1309.65   , 1323.91   , 974.297   , 59.375    , 15.75     , 0         , 0         , 0         , 0         , 0.891603  , 0.898927  , 6         , 60.6667   , 61.4445   
   34.150, 2928.25   , 99.9999   , 100       , 109.734   , 129.07    , 1545.23   , 1317.58   , 1321.88   , 974.297   , 60.5469   , 15.75     , 0         , 0         , 0         , 0         , 0.891603  , 0.905519  , 6         , 61.4167   , 60.1667   
   34.200, 2943.25   , 99.9999   , 100       , 109.898   , 129.234   , 1545.31   , 1312.3    , 1322.42   , 974.258   , 58.2031   , 15.75     , 0         , 0         , 0         , 0         , 0.890382  , 0.903322  , 6         , 61.25     , 62.1945   
   34.250, 2954      , 99.9999   , 100       , 109.617   , 129.563   , 1546.95   , 1314.96   , 1317.3    , 974.258   , 59.7656   , 15.75     , 0         , 0         , 0         , 0         , 0.890382  , 0.900148  , 6         , 61.5      , 61.9723   
   34.300, 2970.5    , 99.9999   , 100       , 110.391   , 129.844   , 1547.81   , 1320.23   , 1324.26   , 974.258   , 58.2031   , 15        , 0         , 0         , 0         , 0         , 0.889406  , 0.904542  , 6         , 62.6667   , 63.1112   
   34.350, 2976.25   , 99.9999   , 100       , 111.023   , 130.805   , 1556.52   , 1322.85   , 1329.65   , 974.258   , 61.7188   , 15        , 0         , 0         , 0         , 0         , 0.889406  , 0.90674   , 6         , 62.3889   , 64.2501   
   34.400, 3003.25   , 99.9999   , 100       , 111.07    , 131.039   , 1557.03   , 1325.51   , 1328.32   , 974.219   , 58.9844   , 15        , 0         , 0         , 0         , 0         , 0.888185  , 0.901124  , 6         , 63.0556   , 62.9167   
   34.450, 3012.5    , 99.9999   , 100       , 110.016   , 131.32    , 1559.14   , 1336.09   , 1315.43   , 974.219   , 58.5938   , 16.5      , 0         , 0         , 0         , 0         , 0.888185  , 0.898927  , 6         , 65.8334   , 63.3612   
   34.500, 3019.75   , 99.9999   , 100       , 110.109   , 130.828   , 1553.4    , 1328.16   , 1316.33   , 974.219   , 60.9375   , 16.5      , 0         , 0         , 0         , 0         , 0.887208  , 0.902345  , 6         , 64.9445   , 64.1389   
   34.550, 3037.5    , 99.9999   , 100       , 110.133   , 130.945   , 1554.41   , 1333.44   , 1316.37   , 974.219   , 58.5938   , 16.5      , 0         , 0         , 0         , 0         , 0.887208  , 0.904542  , 6         , 63.2778   , 64.0278   
   34.600, 3052      , 99.9999   , 100       , 110.25    , 131.742   , 1563.44   , 1336.09   , 1317.97   , 974.18    , 60.9375   , 15.75     , 0         , 0         , 0         , 0         , 0.885988  , 0.913331  , 6         , 64.5278   , 65.4167   
   34.650, 3058.25   , 99.9999   , 100       , 111.445   , 131.93    , 1565.7    , 1330.78   , 1331.48   , 974.18    , 60.1563   , 15.75     , 0         , 0         , 0         , 0         , 0.885988  , 0.913331  , 6         , 64.2501   , 65.6112   
   34.700, 3077.5    , 99.9999   , 100       , 111.445   , 132.047   , 1563.36   , 1341.37   , 1328.55   , 974.141   , 60.1563   , 15.75     , 0         , 0         , 0         , 0         , 0.885011  , 0.912111  , 6         , 64.8612   , 65.3889   
   34.750, 3090      , 99.9999   , 100       , 111.586   , 132.375   , 1567.58   , 1341.37   , 1330.74   , 974.141   , 58.9844   , 15.75     , 0         , 0         , 0         , 0         , 0.885011  , 0.913331  , 6         , 65.8056   , 67.2223   
   34.800, 3095.75   , 99.9999   , 100       , 111.539   , 132.375   , 1568.01   , 1346.64   , 1330.43   , 974.141   , 60.1563   , 15.75     , 0         , 0         , 0         , 0         , 0.88379   , 0.898927  , 6         , 66.2501   , 65.6112   
   34.850, 3119.25   , 99.9999   , 100       , 111.445   , 132.563   , 1570.59   , 1343.98   , 1329.8    , 974.141   , 61.7188   , 13.5      , 0         , 0         , 0         , 0         , 0.88379   , 0.887941  , 6         , 66.1389   , 66.9167   
   34.900, 3126.75   , 99.9999   , 100       , 112.172   , 132.492   , 1570.08   , 1351.91   , 1338.4    , 974.141   , 59.375    , 15.75     , 0         , 0         , 0         , 0         , 0.88257   , 0.890138  , 6         , 67.1112   , 67.4723   
   34.950, 3147.5    , 99.9999   , 100       , 112.313   , 132.68    , 1572.46   , 1346.64   , 1340.35   , 974.141   , 60.5469   , 13.5      , 0         , 0         , 0         , 0         , 0.88257   , 0.898927  , 6         , 67.1389   , 68.1945   
   35.000, 3148.75   , 99.9999   , 100       , 112.406   , 132.82    , 1574.8    , 1351.91   , 1342.03   , 974.18    , 60.5469   , 15.75     , 0         , 0         , 0         , 0         , 0.881349  , 0.893312  , 6         , 67.2778   , 69.5278   
   35.050, 3175.75   , 99.9999   , 100       , 112.172   , 132.914   , 1576.17   , 1359.84   , 1340.04   , 974.18    , 60.9375   , 12.75     , 0         , 0         , 0         , 0         , 0.881349  , 0.888917  , 6         , 68.2501   , 69.7501   
   35.100, 3188.25   , 99.9999   , 100       , 113.086   , 133.008   , 1577.66   , 1365.12   , 1350.78   , 974.18    , 60.9375   , 13.5      , 0         , 0         , 0         , 0         , 0.880372  , 0.892335  , 6         , 68.3889   , 71.5556   
   35.150, 3200.5    , 99.9999   , 100       , 113.461   , 133.758   , 1586.8    , 1370.43   , 1355.55   , 974.18    , 60.9375   , 13.5      , 0         , 0         , 0         , 0         , 0.880372  , 0.891115  , 6         , 69.3612   , 70.8056   
   35.200, 3212.25   , 99.9999   , 100       , 113.625   , 133.852   , 1588.59   , 1373.05   , 1358.05   , 974.18    , 60.5469   , 14.25     , 0         , 0         , 0         , 0         , 0.879152  , 0.897706  , 6         , 70.2223   , 70.0001   
   35.250, 3232.25   , 99.9999   , 100       , 113.789   , 133.969   , 1590.59   , 1375.7    , 1360.66   , 974.18    , 61.7188   , 15        , 0         , 0         , 0         , 0         , 0.879152  , 0.890138  , 6         , 70.1112   , 70.7223   
   35.300, 3240      , 99.9999   , 100       , 114.328   , 134.086   , 1592.62   , 1380.98   , 1367.46   , 974.141   , 62.8906   , 15        , 0         , 0         , 0         , 0         , 0.878175  , 0.885744  , 6         , 70.4167   , 71.0556   
   35.350, 3257.5    , 99.9999   , 100       , 115.453   , 134.203   , 1594.8    , 1386.25   , 1381.02   , 974.141   , 60.9375   , 15        , 0         , 0         , 0         , 0         , 0.878175  , 0.884523  , 6         , 70.8612   , 73.5834   
   35.400, 3274.75   , 99.9999   , 100       , 116.297   , 134.906   , 1603.87   , 1388.91   , 1391.6    , 974.141   , 63.2813   , 15        , 0         , 0         , 0         , 0         , 0.876954  , 0.881349  , 6         , 72.2223   , 73.4723   
   35.450, 3282.5    , 99.9999   , 100       , 116.086   , 134.391   , 1598.95   , 1391.56   , 1390.08   , 974.141   , 60.1563   , 15        , 0         , 0         , 0         , 0         , 0.876954  , 0.871583  , 6         , 72.7501   , 73.3612   
   35.500, 3298.75   , 99.9999   , 100       , 117.211   , 134.484   , 1600.98   , 1404.77   , 1403.79   , 974.18    , 62.1094   , 15        , 0         , 0         , 0         , 0         , 0.875978  , 0.874513  , 6         , 74.0278   , 74.3889   
   35.550, 3313      , 99.9999   , 100       , 116.906   , 134.578   , 1603.01   , 1407.38   , 1401.29   , 974.18    , 62.1094   , 15        , 0         , 0         , 0         , 0         , 0.875978  , 0.875245  , 6         , 74.2501   , 73.0001   
   35.600, 3327      , 99.9999   , 100       , 118.5     , 135.445   , 1613.67   , 1417.97   , 1420.35   , 974.141   , 63.6719   , 14.25     , 0         , 0         , 0         , 0         , 0.875001  , 0.869874  , 6         , 75.6389   , 77.1112   
   35.650, 3347.75   , 99.9999   , 100       , 118.852   , 135.469   , 1614.96   , 1410.04   , 1425.12   , 974.141   , 60.5469   , 14.25     , 0         , 0         , 0         , 0         , 0.875001  , 0.870851  , 6         , 76.6667   , 74.6389   
   35.700, 3357      , 99.9999   , 100       , 120.258   , 136.195   , 1624.26   , 1433.83   , 1442.46   , 974.141   , 64.0625   , 14.25     , 0         , 0         , 0         , 0         , 0.874025  , 0.867921  , 6         , 76.7501   , 80.5556   
   35.750, 3373      , 99.9999   , 100       , 121.688   , 136.266   , 1626.37   , 1439.1    , 1459.8    , 974.141   , 62.5      , 13.5      , 0         , 0         , 0         , 0         , 0.874025  , 0.866212  , 6         , 78.3612   , 83.3612   
   35.800, 3387.5    , 99.9999   , 100       , 122.883   , 136.383   , 1629.18   , 1441.76   , 1474.92   , 974.141   , 62.5      , 13.5      , 0         , 0         , 0         , 0         , 0.873048  , 0.863283  , 6         , 79.1945   , 84.0556   
   35.850, 3409.25   , 99.9999   , 100       , 123.844   , 136.477   , 1632.38   , 1454.96   , 1487.97   , 974.141   , 64.8438   , 13.5      , 0         , 0         , 0         , 0         , 0.873048  , 0.857911  , 6         , 79.8612   , 81.8334   
   35.900, 3419.5    , 99.9999   , 100       , 125.086   , 136.57    , 1635.82   , 1460.23   , 1504.38   , 974.102   , 62.8906   , 13.5      , 0         , 0         , 0         , 0         , 0.872316  , 0.850587  , 6         , 81.5556   , 82.9445   
   35.950, 3443      , 99.9999   , 100       , 126.914   , 136.711   , 1639.84   , 1470.78   , 1527.66   , 974.102   , 62.8906   , 12.75     , 0         , 0         , 0         , 0         , 0.872316  , 0.853273  , 6         , 82.1667   , 84.8056   
   36.000, 3451      , 99.9999   , 100       , 129       , 136.758   , 1643.28   , 1476.09   , 1554.38   , 974.063   , 65.2344   , 12.75     , 0         , 0         , 0         , 0         , 0.871339  , 0.847658  , 6         , 84.0834   , 88.9723   
   36.050, 3464.5    , 99.9999   , 100       , 129.516   , 136.875   , 1647.03   , 1489.3    , 1562.7    , 974.063   , 63.2813   , 12.75     , 0         , 0         , 0         , 0         , 0.871339  , 0.84131   , 6         , 85.0556   , 89.0001   
   36.100, 3479      , 99.9999   , 100       , 132.469   , 137.648   , 1658.32   , 1489.3    , 1598.83   , 974.063   , 64.4531   , 12        , 0         , 0         , 0         , 0         , 0.870363  , 0.845949  , 6         , 86.4445   , 91.8056   
   36.150, 3496      , 99.9999   , 100       , 134.344   , 138.422   , 1669.49   , 1499.84   , 1622.58   , 974.063   , 64.0625   , 11.25     , 0         , 0         , 0         , 0         , 0.870363  , 0.846925  , 6         , 88.6112   , 93.3334   
   36.200, 3511.5    , 99.9999   , 100       , 137.813   , 139.125   , 1674.96   , 1513.05   , 1660.16   , 974.023   , 64.0625   , 9.75      , 0         , 0         , 0         , 0         , 0.869386  , 0.846925  , 6         , 90.139    , 96.3612   
   36.250, 3527.75   , 99.9999   , 100       , 140.531   , 141.68    , 1706.33   , 1534.18   , 1693.2    , 974.023   , 68.75     , 7.5       , 0         , 0         , 0         , 0         , 0.869386  , 0.849611  , 6         , 91.4723   , 96.9723   
   36.300, 3545.5    , 99.9999   , 100       , 144.375   , 140.93    , 1698.16   , 1547.42   , 1737.89   , 973.984   , 64.8438   , 8.25      , 0         , 0         , 0         , 0         , 0.86841   , 0.833986  , 6         , 94.389    , 107.417   
   36.350, 3567      , 99.9999   , 100       , 147.07    , 141.422   , 1703.83   , 1563.24   , 1768.98   , 973.984   , 63.6719   , 9         , 0         , 0         , 0         , 0         , 0.86841   , 0.838624  , 6         , 96.2779   , 102.278   
   36.400, 3575.5    , 99.9999   , 100       , 150.328   , 141.867   , 1709.65   , 1581.76   , 1807.27   , 973.984   , 66.0156   , 9.75      , 0         , 0         , 0         , 0         , 0.867433  , 0.833986  , 6         , 99.5001   , 106.472   
   36.450, 3602.25   , 99.9999   , 100       , 153.141   , 142.383   , 1715.27   , 1587.03   , 1839.1    , 973.984   , 64.0625   , 8.25      , 0         , 0         , 0         , 0         , 0.867433  , 0.836671  , 6         , 101.222   , 106.389   
   36.500, 3615.25   , 99.9999   , 100       , 155.813   , 142.688   , 1718.79   , 1608.16   , 1869.96   , 973.945   , 64.8438   , 9.75      , 0         , 0         , 0         , 0         , 0.866456  , 0.838624  , 6         , 104.889   , 110.472   
   36.550, 3623.5    , 99.9999   , 100       , 158.859   , 143.18    , 1724.41   , 1626.64   , 1904.8    , 973.945   , 66.0156   , 9.75      , 0         , 0         , 0         , 0         , 0.866456  , 0.842286  , 6         , 106.472   , 113.333   
   36.600, 3645.5    , 99.9999   , 100       , 163.195   , 143.625   , 1728.87   , 1637.23   , 1953.83   , 973.906   , 64.8438   , 9.75      , 0         , 0         , 0         , 0         , 0.86548   , 0.844972  , 6         , 109.611   , 116.75    
   36.650, 3668.75   , 99.9999   , 99.6079   , 165.773   , 144.047   , 1733.16   , 1655.7    , 1982.66   , 973.906   , 62.5      , 9         , 0         , 0         , 0         , 0         , 0.86548   , 0.847658  , 6         , 111.75    , 119.972   
   36.700, 3686.75   , 99.9999   , 99.6079   , 169.453   , 144.563   , 1738.87   , 1687.42   , 2024.53   , 973.867   , 65.2344   , 9         , 0         , 0         , 0         , 0         , 0.864503  , 0.843263  , 6         , 114.195   , 124.167   
   36.750, 3703      , 99.9999   , 99.6079   , 172.828   , 143.531   , 1726.29   , 1700.63   , 2062.19   , 973.867   , 61.7188   , 10.5      , 0         , 0         , 0         , 0         , 0.864503  , 0.840333  , 6         , 118.25    , 127.972   
   36.800, 3716.5    , 99.9999   , 100       , 175.664   , 144.07    , 1731.68   , 1721.76   , 2093.71   , 973.867   , 61.7188   , 10.5      , 0         , 0         , 0         , 0         , 0.863283  , 0.840333  , 6         , 118.306   , 130.833   
   36.850, 3737.75   , 99.9999   , 98.4314   , 181.336   , 144.516   , 1736.52   , 1716.48   , 2158.48   , 973.867   , 63.6719   , 10.5      , 0         , 0         , 0         , 0         , 0.863283  , 0.833009  , 6         , 119.445   , 135       
   36.900, 3756      , 99.9999   , 100       , 183       , 145.078   , 1741.56   , 1758.75   , 2175.39   , 973.828   , 62.8906   , 10.5      , 0         , 0         , 0         , 0         , 0.862306  , 0.829347  , 6         , 119.583   , 136.167   
   36.950, 3787.25   , 99.9999   , 100       , 185.766   , 145.523   , 1746.09   , 1785.16   , 2206.05   , 973.828   , 62.8906   , 9.75      , 0         , 0         , 0         , 0         , 0.862306  , 0.826661  , 6         , 120.917   , 140.945   
   37.000, 3810.25   , 99.9999   , 100       , 189.914   , 146.297   , 1753.83   , 1790.43   , 2251.95   , 973.867   , 62.5      , 10.5      , 0         , 0         , 0         , 0         , 0.861329  , 0.829347  , 6         , 120.945   , 142.639   
   37.050, 3828.75   , 99.9999   , 100       , 193.523   , 146.906   , 1759.65   , 1801.02   , 2291.48   , 973.867   , 62.5      , 9.75      , 0         , 0         , 0         , 0         , 0.861329  , 0.833009  , 6         , 122.222   , 144.917   
   37.100, 3838.25   , 99.9999   , 100       , 197.016   , 147.586   , 1767.3    , 1803.63   , 2331.02   , 973.828   , 61.7188   , 10.5      , 0         , 0         , 0         , 0         , 0.860353  , 0.8313    , 6         , 122.25    , 148.167   
   37.150, 3864.75   , 99.9999   , 100       , 199.734   , 147.305   , 1763.32   , 1845.9    , 2360.74   , 973.828   , 61.7188   , 9.75      , 0         , 0         , 0         , 0         , 0.860353  , 0.829347  , 6         , 123.528   , 151.972   
   37.200, 3888.5    , 99.9999   , 100       , 203.648   , 147.82    , 1767.38   , 1882.89   , 2402.5    , 973.75    , 61.3281   , 10.5      , 0         , 0         , 0         , 0         , 0.859376  , 0.835695  , 6         , 123.528   , 154.806   
   37.250, 3917.75   , 99.9999   , 100       , 206.977   , 148.523   , 1774.53   , 1896.09   , 2438.95   , 973.75    , 60.5469   , 9.75      , 0         , 0         , 0         , 0         , 0.859376  , 0.84131   , 6         , 124.945   , 156.139   
   37.300, 3925      , 99.9999   , 100       , 210.094   , 149.273   , 1782.54   , 1919.88   , 2473.4    , 973.789   , 60.1563   , 11.25     , 0         , 0         , 0         , 0         , 0.858156  , 0.844972  , 6         , 126.25    , 162.611   
   37.350, 3950.25   , 99.9999   , 100       , 212.391   , 149.813   , 1787.77   , 1943.63   , 2498.13   , 973.789   , 59.7656   , 11.25     , 0         , 0         , 0         , 0         , 0.858156  , 0.844972  , 6         , 126.25    , 164.889   
   37.400, 3981.75   , 99.9999   , 100       , 213.891   , 150.281   , 1791.48   , 1938.36   , 2530.2    , 973.75    , 58.9844   , 9.75      , 0         , 0         , 0         , 0         , 0.856935  , 0.850587  , 6         , 127.611   , 164.333   
   37.450, 4003      , 99.9999   , 100       , 214.102   , 150.867   , 1796.91   , 1954.22   , 2559.96   , 973.75    , 58.5938   , 11.25     , 0         , 0         , 0         , 0         , 0.856935  , 0.850587  , 6         , 127.611   , 168.306   
   37.500, 4020.25   , 99.9999   , 100       , 214.266   , 149.789   , 1783.71   , 1980.63   , 2559.96   , 973.711   , 57.4219   , 12        , 0         , 0         , 0         , 0         , 0.855958  , 0.852296  , 6         , 129       , 173.778   
   37.550, 4053.5    , 99.9999   , 100       , 199.43    , 150.211   , 1785.35   , 1980.63   , 2341.21   , 973.711   , 56.25     , 10.5      , 0         , 0         , 0         , 0         , 0.855958  , 0.864259  , 6         , 130.25    , 172.695   
   37.600, 4063.25   , 99.9999   , 100       , 182.906   , 150.703   , 1789.61   , 1996.48   , 2153.01   , 973.672   , 55.0781   , 12        , 0         , 0         , 0         , 0         , 0.854738  , 0.87256   , 6         , 138.722   , 175       
   37.650, 4089.25   , 99.9999   , 100       , 174.867   , 150.844   , 1789.84   , 2014.96   , 2060.66   , 973.672   , 54.2969   , 12        , 0         , 0         , 0         , 0         , 0.854738  , 0.928712  , 6         , 130.25    , 181.361   
   37.700, 4121.25   , 99.9999   , 100       , 171.938   , 151.148   , 1790.63   , 2009.69   , 2024.61   , 973.633   , 53.125    , 11.25     , 0         , 0         , 0         , 0         , 0.853517  , 0.986085  , 6         , 131.583   , 185.056   
   37.750, 4140.75   , 99.9999   , 100       , 170.391   , 151.453   , 1793.36   , 2030.82   , 2006.29   , 973.633   , 51.5625   , 12        , 0         , 0         , 0         , 0         , 0.853517  , 1.01001   , 6         , 132.806   , 187.889   
   37.800, 4173.5    , 99.9999   , 100       , 169.008   , 151.641   , 1792.07   , 2036.09   , 1987.19   , 973.594   , 51.1719   , 10.5      , 0         , 0         , 0         , 0         , 0.852296  , 1.00488   , 6         , 132.778   , 186.361   
   37.850, 4191      , 99.9999   , 100       , 168.445   , 151.992   , 1795.2    , 2030.82   , 1979.84   , 973.594   , 48.8281   , 12        , 0         , 0         , 0         , 0         , 0.852296  , 0.984865  , 6         , 134.056   , 183.333   
   37.900, 4224      , 99.9999   , 100       , 167.93    , 153.703   , 1812.81   , 2049.3    , 1972.3    , 973.594   , 47.6563   , 9         , 0         , 0         , 0         , 0         , 0.851076  , 0.956056  , 6         , 134.056   , 186.167   
   37.950, 4250.25   , 99.9999   , 100       , 167.672   , 153.258   , 1806.37   , 2025.55   , 1967.89   , 973.594   , 45.7031   , 9.75      , 0         , 0         , 0         , 0         , 0.851076  , 0.948488  , 6         , 135.361   , 196.167   
   38.000, 4272.25   , 99.9999   , 100       , 167.883   , 153.539   , 1807.66   , 2030.82   , 1968.28   , 973.555   , 44.9219   , 10.5      , 0         , 0         , 0         , 0         , 0.850099  , 0.93213   , 6         , 135.389   , 188.333   
   38.050, 4290      , 99.9999   , 100       , 166.992   , 153.82    , 1809.77   , 2025.55   , 1957.03   , 973.555   , 42.5781   , 12        , 0         , 0         , 0         , 0         , 0.850099  , 0.918703  , 6         , 136.333   , 188.333   
   38.100, 4316.5    , 99.9999   , 100       , 165.938   , 155.742   , 1829.41   , 2025.55   , 1943.4    , 973.516   , 42.1875   , 12        , 0         , 0         , 0         , 0         , 0.848878  , 0.907716  , 6         , 134.139   , 185.278   
   38.150, 4345.25   , 99.9999   , 100       , 165.422   , 156.07    , 1831.13   , 2004.41   , 1935.59   , 973.516   , 40.625    , 12        , 0         , 0         , 0         , 0         , 0.848878  , 0.883546  , 6         , 135.5     , 187.028   
