
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 40 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  06.02.2026 18:03:39.399

TimeStamp, fr_w      , fra_w     , lamsbg_w  , ldtvm     , msdk_w    , mshfm_w   , nmot_w    , plsol_w   , ps_w      , pus_w     , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
    9.200, 1.0181    , 0.911957  , 0.869874  , 1.17188   , 74.0001   , 72.8334   , 3255      , 1672.97   , 1406.95   , 970.234   , 1362.5    , -0.75     , 117.211   , 140.438   , 134.484   , 140.438   , 620       , 8.072     , 65.8281   , 100       , 99.9999   , 14.25     
    9.250, 1.01904   , 0.911957  , 0.869874  , 1.17188   , 74.1112   , 71.6112   , 3261.75   , 1675.04   , 1402.62   , 970.234   , 1373.05   , -0.75     , 116.813   , 140.602   , 134.719   , 140.602   , 625       , 8.048     , 66.0781   , 100       , 99.9999   , 14.25     
    9.300, 1.02142   , 0.911957  , 0.869142  , 1.17188   , 73.7223   , 74.8612   , 3285.75   , 1677.62   , 1413.44   , 970.234   , 1373.05   , -0.75     , 117.773   , 140.836   , 134.859   , 140.836   , 625       , 8.16      , 66.4453   , 100       , 99.9999   , 12        
    9.350, 1.02277   , 0.911957  , 0.869142  , 1.17188   , 75.1112   , 75.9167   , 3293.75   , 1681.6    , 1419.26   , 970.234   , 1380.98   , -0.75     , 118.242   , 141.164   , 135.234   , 141.164   , 625       , 8.224     , 66.6797   , 100       , 99.9999   , 13.5      
    9.400, 1.02399   , 0.911957  , 0.868165  , 1.17188   , 74.6945   , 75.3334   , 3318.75   , 1684.57   , 1422.66   , 970.156   , 1378.36   , -0.75     , 118.5     , 141.398   , 135.281   , 141.398   , 625       , 8.26      , 67.0781   , 100       , 99.9999   , 11.25     
    9.450, 1.02499   , 0.911957  , 0.868165  , 1.17188   , 76.7778   , 76.3334   , 3337.75   , 1687.46   , 1435.98   , 970.156   , 1378.36   , -0.75     , 119.625   , 141.609   , 135.586   , 141.609   , 630       , 8.356     , 67.3203   , 100       , 99.9999   , 11.25     
    9.500, 1.02478   , 0.911957  , 0.867433  , 1.17188   , 76.8334   , 79.0834   , 3345      , 1691.37   , 1446.17   , 970.156   , 1388.91   , -0.75     , 120.469   , 141.891   , 135.891   , 141.891   , 630       , 8.432     , 67.7266   , 100       , 99.9999   , 13.5      
    9.550, 1.02426   , 0.911957  , 0.867433  , 1.17188   , 77.389    , 79.9445   , 3358.5    , 1696.21   , 1457.58   , 970.156   , 1396.84   , -0.75     , 121.711   , 142.617   , 135.984   , 142.617   , 630       , 8.516     , 67.9766   , 100       , 99.9999   , 13.5      
    9.600, 1.02142   , 0.911957  , 0.866701  , 1.17188   , 78.6945   , 79.5001   , 3382.75   , 1694.69   , 1447.46   , 970.156   , 1396.84   , -0.75     , 120.727   , 142.383   , 136.219   , 142.383   , 630       , 8.416     , 68.375    , 100       , 99.9999   , 13.5      
    9.650, 1.01968   , 0.911957  , 0.866701  , 1.17188   , 79.0001   , 79.639    , 3394.25   , 1698.4    , 1447.34   , 970.156   , 1399.49   , -0.75     , 120.656   , 142.641   , 136.477   , 142.641   , 630       , 8.392     , 68.625    , 100       , 99.9999   , 13.5      
    9.700, 1.01779   , 0.911957  , 0.865968  , 1.17188   , 79.3334   , 80.2778   , 3411.75   , 1701.88   , 1457.46   , 970.156   , 1407.38   , -0.75     , 121.5     , 142.898   , 136.641   , 142.898   , 630       , 8.444     , 69.0156   , 100       , 99.9999   , 12.75     
    9.750, 1.0174    , 0.911957  , 0.865968  , 1.17188   , 79.8056   , 80.8612   , 3430.75   , 1705.31   , 1468.05   , 970.156   , 1412.7    , -0.75     , 122.367   , 143.133   , 136.898   , 143.133   , 630       , 8.5       , 69.2656   , 100       , 99.9999   , 11.25     
    9.800, 1.0188    , 0.911957  , 0.865236  , 1.17188   , 80.7778   , 80.4167   , 3441      , 1709.22   , 1473.75   , 970.156   , 1410.04   , -0.75     , 122.766   , 143.391   , 137.039   , 143.391   , 630       , 8.544     , 69.6563   , 100       , 99.9999   , 13.5      
    9.850, 1.01761   , 0.911957  , 0.865236  , 1.17188   , 82.3056   , 83.2778   , 3450.5    , 1712.42   , 1481.88   , 970.156   , 1417.97   , -0.75     , 123.422   , 143.602   , 137.367   , 143.602   , 635       , 8.588     , 69.9141   , 100       , 99.9999   , 13.5      
    9.900, 1.01633   , 0.911957  , 0.864503  , 1.17188   , 82.3612   , 81.6945   , 3476      , 1717.7    , 1482.19   , 970.156   , 1431.17   , -0.75     , 123.352   , 143.953   , 137.414   , 143.953   , 635       , 8.592     , 70.3125   , 99.6079   , 99.9999   , 13.5      
    9.950, 1.01511   , 0.911957  , 0.864503  , 1.17188   , 84.139    , 81.6112   , 3486.75   , 1720.27   , 1490.47   , 970.156   , 1425.9    , -0.75     , 123.961   , 144.07    , 137.766   , 144.07    , 635       , 8.616     , 70.5703   , 100       , 99.9999   , 13.5      
   10.000, 1.01584   , 0.911957  , 0.863527  , 1.17188   , 83.889    , 83.889    , 3508.25   , 1724.38   , 1496.99   , 970.156   , 1444.38   , -0.75     , 124.453   , 144.352   , 137.93    , 144.352   , 635       , 8.656     , 70.9766   , 100       , 99.9999   , 12.75     
   10.050, 1.01636   , 0.911957  , 0.863527  , 1.17188   , 85.3056   , 83.9723   , 3531      , 1728.83   , 1501.84   , 970.156   , 1447.03   , -0.75     , 124.805   , 144.656   , 138.539   , 144.656   , 640       , 8.7       , 71.2344   , 100       , 99.9999   , 12        
   10.100, 1.01779   , 0.911957  , 0.86255   , 1.17188   , 85.7778   , 86.6112   , 3550.5    , 1736.33   , 1513.52   , 970.117   , 1449.65   , -0.75     , 125.813   , 145.313   , 139.031   , 145.313   , 640       , 8.788     , 71.6563   , 100       , 99.9999   , 12        
   10.150, 1.01892   , 0.911957  , 0.86255   , 1.17188   , 86.5556   , 88.8334   , 3560.75   , 1743.09   , 1527.46   , 970.117   , 1460.23   , -0.75     , 127.336   , 146.25    , 139.43    , 146.25    , 640       , 8.9       , 71.9297   , 100       , 99.9999   , 13.5      
   10.200, 1.01874   , 0.911957  , 0.861818  , 1.17188   , 87.7223   , 87.9167   , 3589.25   , 1744.77   , 1525.16   , 970.117   , 1460.23   , -0.75     , 127.078   , 146.344   , 139.945   , 146.344   , 640       , 8.86      , 72.3516   , 100       , 99.9999   , 13.5      
   10.250, 1.01923   , 0.911957  , 0.861818  , 1.17188   , 87.8334   , 89.3334   , 3587.5    , 1751.64   , 1548.24   , 970.117   , 1462.89   , -0.75     , 129.07    , 146.906   , 140.508   , 146.906   , 645       , 9.016     , 72.6328   , 100       , 99.9999   , 13.5      
   10.300, 1.01972   , 0.911957  , 0.860841  , 1.17188   , 88.3334   , 90.6945   , 3615.75   , 1758.48   , 1544.22   , 970.117   , 1468.16   , -0.75     , 128.578   , 147.375   , 140.531   , 147.375   , 645       , 8.984     , 73.0469   , 100       , 99.9999   , 12.75     
   10.350, 1.02017   , 0.911957  , 0.860841  , 1.17188   , 89.2778   , 91.8612   , 3622.75   , 1761.91   , 1554.84   , 970.117   , 1473.44   , -0.75     , 129.539   , 147.727   , 141.539   , 147.727   , 645       , 9.072     , 73.3125   , 100       , 99.9999   , 13.5      
   10.400, 1.02133   , 0.911957  , 0.860109  , 1.17188   , 90.0001   , 90.0556   , 3632.75   , 1771.56   , 1555.04   , 970.117   , 1484.02   , -0.75     , 129.445   , 148.43    , 141.445   , 148.43    , 645       , 9.064     , 73.7109   , 100       , 99.9999   , 13.5      
   10.450, 1.02313   , 0.911957  , 0.860109  , 1.17188   , 91.3056   , 93.8334   , 3661      , 1773.2    , 1570.12   , 970.117   , 1486.64   , -0.75     , 130.711   , 148.57    , 141.844   , 148.523   , 650       , 9.184     , 73.9609   , 100       , 99.9999   , 12        
   10.500, 1.02454   , 0.911957  , 0.859376  , 1.17188   , 92.5279   , 96.2501   , 3671.5    , 1779.18   , 1597.89   , 970.117   , 1484.02   , -0.75     , 133.172   , 149.086   , 142.617   , 149.086   , 650       , 9.44      , 74.3516   , 100       , 99.9999   , 12.75     
   10.550, 1.02759   , 0.911957  , 0.859376  , 1.17188   , 94.3056   , 96.8056   , 3696.75   , 1787.19   , 1601.6    , 970.117   , 1494.57   , -0.75     , 133.805   , 150.117   , 142.828   , 150.117   , 650       , 9.468     , 74.6406   , 100       , 99.9999   , 11.25     
   10.600, 1.026     , 0.911957  , 0.8584    , 1.17188   , 94.7501   , 99.5279   , 3712.75   , 1787.34   , 1620.9    , 970.117   , 1494.57   , -0.75     , 135.539   , 150.188   , 143.578   , 150.188   , 650       , 9.616     , 75.0703   , 100       , 99.9999   , 11.25     
   10.650, 1.02469   , 0.911957  , 0.8584    , 1.17188   , 96.2223   , 98.139    , 3728      , 1794.49   , 1618.91   , 970.117   , 1505.16   , -0.75     , 135.328   , 150.797   , 144.023   , 150.797   , 655       , 9.54      , 75.375    , 100       , 99.9999   , 10.5      
   10.700, 1.02301   , 0.911957  , 0.857423  , 1.17188   , 96.9445   , 98.6112   , 3745.75   , 1800.63   , 1629.84   , 970.117   , 1520.98   , -0.75     , 136.266   , 151.313   , 144.352   , 151.313   , 655       , 9.616     , 75.8125   , 100       , 99.9999   , 11.25     
   10.750, 1.0239    , 0.911957  , 0.857423  , 1.17188   , 98.3056   , 105.75    , 3779.25   , 1805.59   , 1657.81   , 970.117   , 1505.16   , -0.75     , 138.797   , 151.828   , 145.359   , 151.828   , 655       , 9.872     , 76.125    , 100       , 99.9999   , 9.75      
   10.800, 1.02484   , 0.911957  , 0.856447  , 1.17188   , 99.9723   , 105.139   , 3789.25   , 1815.9    , 1684.41   , 970.117   , 1510.43   , -0.75     , 141.141   , 152.742   , 145.711   , 152.742   , 655       , 10.08     , 76.5781   , 100       , 99.9999   , 9         
   10.850, 1.0228    , 0.911957  , 0.856447  , 1.17188   , 100.695   , 100.972   , 3806.5    , 1820.7    , 1654.1    , 970.117   , 1526.29   , -0.75     , 138.516   , 153.211   , 146.039   , 153.211   , 660       , 9.736     , 76.8828   , 100       , 99.9999   , 9.75      
   10.900, 1.02063   , 0.911957  , 0.85547   , 1.17188   , 101.667   , 103.306   , 3826      , 1823.87   , 1675.12   , 970.117   , 1531.56   , -0.75     , 140.391   , 153.516   , 146.461   , 153.516   , 660       , 9.944     , 77.3359   , 100       , 99.9999   , 9.75      
   10.950, 1.01843   , 0.911957  , 0.85547   , 1.17188   , 102.639   , 105.139   , 3836.25   , 1824.65   , 1677.27   , 970.117   , 1539.49   , -0.75     , 140.625   , 154.055   , 147.07    , 153.656   , 660       , 9.932     , 77.6172   , 100       , 99.9999   , 9.75      
   11.000, 1.02005   , 0.911957  , 0.854738  , 1.17188   , 103.472   , 104.583   , 3852      , 1825.35   , 1683.32   , 970.117   , 1552.7    , -0.75     , 141.164   , 154.57    , 147.234   , 153.703   , 660       , 9.996     , 78.0547   , 100       , 99.9999   , 9.75      
   11.050, 1.01944   , 0.911957  , 0.854738  , 1.17188   , 104.445   , 103.556   , 3880.25   , 1807.15   , 1683.4    , 970.117   , 1544.77   , -0.75     , 141.281   , 155.016   , 148.125   , 152.227   , 665       , 9.968     , 78.3359   , 100       , 99.9999   , 9.75      
   11.100, 1.01953   , 0.911957  , 0.853761  , 1.17188   , 105.695   , 108       , 3897      , 1806.8    , 1695.27   , 970.117   , 1555.31   , -0.75     , 142.406   , 155.813   , 148.641   , 152.273   , 665       , 10.116    , 78.7969   , 100       , 99.9999   , 9.75      
   11.150, 1.02087   , 0.911957  , 0.853761  , 1.17188   , 106.639   , 103.833   , 3911.25   , 1807.15   , 1688.09   , 970.117   , 1557.97   , -0.75     , 141.797   , 156.352   , 148.922   , 152.344   , 665       , 10.032    , 79.0938   , 100       , 99.9999   , 11.25     
   11.200, 1.02249   , 0.911957  , 0.85254   , 1.17188   , 105.778   , 107.333   , 3927.5    , 1807.15   , 1688.24   , 970.117   , 1560.63   , -0.75     , 141.844   , 156.703   , 149.414   , 152.391   , 665       , 10.068    , 79.5469   , 100       , 99.9999   , 10.5      
   11.250, 1.02628   , 0.911957  , 0.85254   , 1.17188   , 108.361   , 106.611   , 3954      , 1806.95   , 1685.66   , 970.117   , 1560.63   , -0.75     , 141.68    , 157.266   , 149.906   , 152.438   , 675       , 10.096    , 79.8516   , 100       , 99.9999   , 10.5      
   11.300, 1.02853   , 0.911957  , 0.851564  , 1.17188   , 109.222   , 110.139   , 3969.75   , 1797.7    , 1700.98   , 970.117   , 1565.9    , -0.75     , 143.133   , 157.852   , 150.656   , 151.734   , 675       , 10.284    , 80.2891   , 100       , 99.9999   , 10.5      
   11.350, 1.03034   , 0.911957  , 0.851564  , 1.17188   , 110.389   , 110.861   , 3985      , 1806.8    , 1716.13   , 970.117   , 1571.17   , -0.75     , 144.516   , 158.531   , 150.984   , 152.578   , 675       , 10.428    , 80.6094   , 100       , 99.9999   , 10.5      
   11.400, 1.03171   , 0.911957  , 0.850587  , 1.17188   , 110.361   , 106.639   , 4011.75   , 1806.37   , 1723.32   , 970.117   , 1573.83   , -0.75     , 145.195   , 158.977   , 151.43    , 152.602   , 675       , 10.54     , 81.0703   , 100       , 99.9999   , 9         
   11.450, 1.02908   , 0.911957  , 0.850587  , 1.17188   , 111.806   , 113.333   , 4024      , 1795.59   , 1731.33   , 970.117   , 1565.9    , -0.75     , 146.086   , 159.563   , 151.852   , 151.805   , 680       , 10.58     , 81.3828   , 100       , 99.9999   , 11.25     
   11.500, 1.02268   , 0.911957  , 0.849855  , 1.17188   , 111.806   , 115.389   , 4045.75   , 1793.83   , 1732.38   , 970.078   , 1587.03   , -0.75     , 146.25    , 159.938   , 152.039   , 151.734   , 680       , 10.516    , 81.8438   , 100       , 99.9999   , 11.25     
   11.550, 1.02145   , 0.911957  , 0.849855  , 1.17188   , 112.667   , 110.917   , 4063.75   , 1790.98   , 1732.62   , 970.078   , 1579.1    , -0.75     , 146.508   , 160.336   , 152.438   , 151.711   , 680       , 10.508    , 82.1406   , 100       , 99.9999   , 11.25     
   11.600, 1.02054   , 0.911957  , 0.848878  , 1.17188   , 113.083   , 113.611   , 4088.25   , 1790.63   , 1716.13   , 970.078   , 1579.1    , -0.75     , 145.031   , 160.547   , 152.531   , 151.688   , 680       , 10.344    , 82.6172   , 100       , 99.9999   , 9.75      
   11.650, 1.02396   , 0.911957  , 0.848878  , 1.17188   , 113.417   , 117.333   , 4110      , 1788.59   , 1735.35   , 970.078   , 1565.9    , -0.75     , 146.883   , 160.781   , 152.813   , 151.641   , 690       , 10.572    , 83.0859   , 100       , 99.9999   , 9.75      
   11.700, 1.02722   , 0.911957  , 0.847658  , 1.17188   , 113.667   , 115.945   , 4118.5    , 1785.31   , 1733.44   , 970.078   , 1576.45   , -0.75     , 146.93    , 161.203   , 153.234   , 151.57    , 690       , 10.616    , 83.3828   , 100       , 99.9999   , 11.25     
   11.750, 1.02622   , 0.911957  , 0.847658  , 1.17188   , 116.667   , 116.583   , 4139      , 1784.92   , 1743.32   , 970.078   , 1568.55   , -0.75     , 147.82    , 161.414   , 153.305   , 151.547   , 690       , 10.676    , 83.7109   , 100       , 99.9999   , 11.25     
   11.800, 1.02216   , 0.911957  , 0.846681  , 1.17188   , 115.639   , 119.861   , 4170.5    , 1782.97   , 1737.11   , 970.078   , 1560.63   , -0.75     , 147.375   , 161.672   , 153.703   , 151.5     , 690       , 10.584    , 84.1719   , 100       , 99.9999   , 11.25     
   11.850, 1.02145   , 0.911957  , 0.846681  , 1.17188   , 118.445   , 121.528   , 4184.5    , 1781.41   , 1745.59   , 970.078   , 1571.17   , -0.75     , 148.242   , 162.047   , 153.844   , 151.453   , 695       , 10.636    , 84.6563   , 100       , 99.9999   , 11.25     
   11.900, 1.02106   , 0.911957  , 0.845704  , 1.17188   , 118.222   , 117.972   , 4209.75   , 1779.8    , 1750.27   , 970.078   , 1576.45   , -0.75     , 148.781   , 162.234   , 154.266   , 151.43    , 695       , 10.704    , 84.9766   , 100       , 99.9999   , 11.25     
   11.950, 1.02338   , 0.911957  , 0.845704  , 1.17188   , 119.945   , 120.861   , 4223.5    , 1777.93   , 1755.51   , 970.078   , 1581.76   , -0.75     , 149.344   , 162.656   , 154.383   , 151.359   , 695       , 10.752    , 85.4531   , 100       , 99.9999   , 10.5      
   12.000, 1.02304   , 0.911957  , 0.844484  , 1.17188   , 119.222   , 122.333   , 4239.5    , 1776.05   , 1753.28   , 970.078   , 1573.83   , -0.75     , 149.273   , 162.82    , 154.781   , 151.336   , 695       , 10.756    , 85.7969   , 100       , 99.9999   , 11.25     
   12.050, 1.02097   , 0.911957  , 0.844484  , 1.17188   , 120.167   , 121.778   , 4258.75   , 1774.34   , 1752.89   , 970.078   , 1579.1    , -0.75     , 149.32    , 163.242   , 154.945   , 151.266   , 700       , 10.74     , 86.2891   , 100       , 99.9999   , 11.25     
   12.100, 1.02161   , 0.911957  , 0.843507  , 1.17188   , 123.167   , 127.25    , 4275.25   , 1772.23   , 1762.54   , 970.078   , 1602.89   , -0.75     , 150.352   , 163.477   , 155.297   , 151.242   , 700       , 10.812    , 86.6016   , 100       , 99.9999   , 11.25     
   12.150, 1.02432   , 0.911957  , 0.843507  , 1.17188   , 123.806   , 129       , 4300.25   , 1779.61   , 1779.65   , 970.078   , 1581.76   , -0.75     , 151.922   , 163.711   , 155.484   , 151.945   , 700       , 10.968    , 87.0938   , 100       , 99.9999   , 11.25     
   12.200, 1.02557   , 0.911988  , 0.842531  , 1.17188   , 123.722   , 125.472   , 4328.25   , 1777.5    , 1779.77   , 970.078   , 1589.69   , -0.75     , 152.109   , 164.063   , 155.859   , 151.922   , 700       , 11.024    , 87.4063   , 100       , 99.9999   , 11.25     
   12.250, 1.02438   , 0.912049  , 0.842531  , 1.17188   , 124.833   , 127.639   , 4350.75   , 1767.19   , 1784.77   , 970.078   , 1592.3    , -0.75     , 152.625   , 164.367   , 156.164   , 151.055   , 710       , 11.048    , 87.9141   , 100       , 99.9999   , 11.25     
   12.300, 1.02295   , 0.91208   , 0.841798  , 1.17188   , 126.056   , 129.167   , 4367.25   , 1773.98   , 1789.77   , 970.078   , 1621.37   , -0.75     , 153.211   , 164.766   , 156.398   , 151.805   , 710       , 11.08     , 88.2734   , 100       , 99.9999   , 11.25     
   12.350, 1.0217    , 0.912171  , 0.841798  , 1.17188   , 128.972   , 129.361   , 4390.25   , 1771.99   , 1801.02   , 970.078   , 1592.3    , -0.75     , 154.383   , 165.023   , 156.727   , 151.758   , 710       , 11.168    , 88.7813   , 100       , 99.9999   , 11.25     
   12.400, 1.0206    , 0.912293  , 0.840822  , 1.17188   , 128.945   , 133.972   , 4409      , 1770.78   , 1840.63   , 970.078   , 1594.96   , -0.75     , 158.016   , 165.258   , 156.938   , 151.711   , 710       , 11.436    , 89.125    , 100       , 99.9999   , 11.25     
   12.450, 1.01816   , 0.912354  , 0.840822  , 1.17188   , 130.361   , 136.445   , 4428      , 1769.45   , 1838.32   , 970.078   , 1605.51   , -0.75     , 157.875   , 165.516   , 157.172   , 151.664   , 715       , 11.396    , 89.6406   , 100       , 99.9999   , 11.25     
   12.500, 1.01636   , 0.912446  , 0.839845  , 1.17188   , 133.722   , 137.222   , 4449.5    , 1766.99   , 1848.55   , 970.078   , 1576.45   , -0.75     , 158.977   , 165.891   , 157.547   , 151.617   , 715       , 11.5      , 89.9609   , 100       , 99.9999   , 11.25     
   12.550, 1.01285   , 0.912476  , 0.839845  , 1.17188   , 134.75    , 135.028   , 4474.25   , 1766.52   , 1832.89   , 970.078   , 1653.09   , -0.75     , 157.547   , 166.078   , 157.828   , 151.57    , 715       , 11.372    , 90.4688   , 100       , 99.9999   , 11.25     
   12.600, 1.00836   , 0.912568  , 0.839113  , 1.17188   , 136.25    , 139.861   , 4491.5    , 1763.71   , 1857.5    , 970.078   , 1608.16   , -0.75     , 159.984   , 166.594   , 158.039   , 151.5     , 715       , 11.52     , 90.8203   , 100       , 99.9999   , 11.25     
   12.650, 1.00766   , 0.912659  , 0.839113  , 1.17188   , 135.806   , 137.167   , 4495.5    , 1761.84   , 1866.09   , 970.078   , 1634.57   , -0.75     , 160.898   , 166.758   , 158.391   , 151.453   , 725       , 11.596    , 91.3203   , 100       , 99.9999   , 11.25     
   12.700, 1.00659   , 0.91269   , 0.838136  , 1.17188   , 135.833   , 142.417   , 4534.25   , 1763.2    , 1879.3    , 970.078   , 1642.5    , -0.75     , 161.977   , 166.828   , 158.742   , 151.477   , 725       , 11.644    , 91.6563   , 100       , 99.9999   , 10.5      
   12.750, 1.00565   , 0.912781  , 0.838136  , 1.17188   , 140       , 145.945   , 4550.25   , 1750.82   , 1895.7    , 970.078   , 1634.57   , -0.75     , 163.734   , 167.648   , 160.078   , 150.586   , 725       , 11.768    , 92.1563   , 100       , 99.9999   , 10.5      
   12.800, 1.00424   , 0.912812  , 0.837404  , 1.17188   , 140.806   , 141.917   , 4571.75   , 1749.49   , 1877.93   , 970.078   , 1658.36   , -0.75     , 162.234   , 168.867   , 160.523   , 150.563   , 725       , 11.664    , 92.4844   , 100       , 99.9999   , 7.5       
   12.850, 1.00302   , 0.912873  , 0.837404  , 1.17188   , 143.833   , 147.667   , 4591.25   , 1743.28   , 1891.52   , 970.078   , 1658.36   , -0.75     , 164.039   , 169.805   , 161.414   , 150.539   , 730       , 11.768    , 92.8438   , 100       , 99.9999   , 10.5      
   12.900, 1.00314   , 0.913026  , 0.836427  , 1.17188   , 144.778   , 147.083   , 4615.25   , 1741.84   , 1907.19   , 970.078   , 1658.36   , -0.75     , 165.609   , 170.32    , 162.375   , 150.516   , 730       , 11.94     , 93.3594   , 99.2157   , 99.9999   , 11.25     
   12.950, 1.0044    , 0.913148  , 0.836427  , 1.17188   , 144.945   , 145.75    , 4631.75   , 1739.65   , 1921.91   , 970.078   , 1653.09   , -0.75     , 167.133   , 171.398   , 163.57    , 150.492   , 730       , 12.044    , 93.8594   , 100       , 99.9999   , 11.25     
   13.000, 1.00299   , 0.913209  , 0.835695  , 1.17188   , 150       , 153.056   , 4655.25   , 1748.24   , 1935.86   , 970.078   , 1660.98   , -0.75     , 168.352   , 172.359   , 164.227   , 151.219   , 730       , 12.144    , 94.2031   , 100       , 99.9999   , 11.25     
   13.050, 1.00052   , 0.913239  , 0.835695  , 1.17188   , 150       , 152.667   , 4678.5    , 1738.48   , 1935.51   , 970.078   , 1660.98   , -0.75     , 168.445   , 173.25    , 164.625   , 150.445   , 735       , 12.124    , 94.7188   , 100       , 99.9999   , 9.75      
   13.100, 0.999238  , 0.913361  , 0.834962  , 1.17188   , 149.389   , 152.222   , 4705      , 1736.95   , 1951.99   , 970.078   , 1668.91   , -0.75     , 170.063   , 173.695   , 165.469   , 150.398   , 735       , 12.244    , 95.0547   , 100       , 99.9999   , 11.25     
   13.150, 0.997834  , 0.913453  , 0.834962  , 1.17188   , 150.083   , 153.389   , 4716      , 1753.01   , 1957.73   , 970.078   , 1697.97   , -0.75     , 170.813   , 174.703   , 166.828   , 152.063   , 735       , 12.304    , 95.5547   , 99.6079   , 99.9999   , 12        
   13.200, 0.994843  , 0.913422  , 0.83423   , 1.17188   , 152.667   , 157.583   , 4741.5    , 1753.87   , 1969.38   , 970.078   , 1660.98   , -0.75     , 171.914   , 175.898   , 167.086   , 152.156   , 735       , 12.332    , 95.9141   , 100       , 99.9999   , 11.25     
   13.250, 0.991334  , 0.913453  , 0.83423   , 1.17188   , 152.667   , 151.139   , 4759.5    , 1751.84   , 1941.6    , 970.078   , 1692.7    , -0.75     , 169.453   , 176.273   , 168.094   , 152.063   , 745       , 12.128    , 96.4297   , 100       , 99.9999   , 9.75      
   13.300, 0.991151  , 0.913514  , 0.833497  , 1.17188   , 153.806   , 156       , 4778.5    , 1741.02   , 1955.31   , 970.117   , 1663.63   , -0.75     , 170.93    , 177.445   , 169.383   , 151.266   , 745       , 12.236    , 96.7734   , 100       , 99.9999   , 12        
   13.350, 0.99408   , 0.913636  , 0.833497  , 1.17188   , 155.278   , 162.195   , 4800.75   , 1740.66   , 1971.41   , 970.117   , 1674.22   , -0.75     , 172.453   , 178.641   , 169.945   , 151.266   , 745       , 12.364    , 97.3125   , 100       , 99.9999   , 12.75     
   13.400, 0.993714  , 0.913697  , 0.832765  , 1.17188   , 154.972   , 161.389   , 4826.25   , 1739.49   , 1979.8    , 970.117   , 1658.36   , -0.75     , 173.391   , 179.344   , 170.977   , 151.289   , 745       , 12.456    , 97.6797   , 100       , 99.9999   , 11.25     
   13.450, 0.990052  , 0.913788  , 0.832765  , 1.17188   , 167.722   , 161.583   , 4836.25   , 1737.62   , 1987.62   , 970.117   , 1671.56   , -0.75     , 174.188   , 180.352   , 171.75    , 151.195   , 750       , 12.496    , 98.2188   , 100       , 99.9999   , 12.75     
   13.500, 0.9852    , 0.913819  , 0.832033  , 1.17188   , 156.222   , 161.417   , 4874.75   , 1737.73   , 1986.25   , 970.117   , 1682.11   , -0.75     , 174.164   , 181.172   , 172.477   , 151.289   , 750       , 12.452    , 98.5781   , 100       , 99.9999   , 12        
   13.550, 0.980775  , 0.914002  , 0.832033  , 1.17188   , 156.195   , 164.111   , 4882      , 1735.74   , 2009.1    , 970.117   , 1711.17   , -0.75     , 176.391   , 181.969   , 173.414   , 151.195   , 750       , 12.604    , 99.1016   , 100       , 99.9999   , 12.75     
   13.600, 0.979554  , 0.914063  , 0.8313    , 1.17188   , 157.333   , 168.195   , 4915.5    , 1735.55   , 2029.18   , 970.117   , 1679.49   , -0.75     , 178.242   , 182.836   , 173.836   , 151.195   , 750       , 12.708    , 99.4453   , 100       , 99.9999   , 12        
   13.650, 0.974976  , 0.914063  , 0.8313    , 1.17188   , 158.556   , 171.167   , 4930.75   , 1733.67   , 2016.84   , 970.117   , 1703.24   , -0.75     , 177.375   , 183.563   , 175.313   , 151.242   , 755       , 12.604    , 99.9688   , 100       , 99.9999   , 12.75     
   13.700, 0.972474  , 0.914185  , 0.830568  , 1.17188   , 158.528   , 167.5     , 4955.25   , 1733.24   , 2014.18   , 970.117   , 1719.1    , -0.75     , 177.211   , 184.898   , 175.992   , 151.266   , 755       , 12.58     , 100.336   , 100       , 99.9999   , 12.75     
   13.750, 0.969544  , 0.914155  , 0.830568  , 1.17188   , 165.695   , 169.639   , 4960.25   , 1730.98   , 2013.28   , 970.117   , 1719.1    , -0.75     , 177.328   , 185.766   , 177.188   , 151.219   , 755       , 12.556    , 100.859   , 100       , 99.9999   , 12.75     
   13.800, 0.968323  , 0.914246  , 0.829835  , 1.17188   , 165.417   , 172.667   , 4984      , 1730.55   , 2034.61   , 970.039   , 1716.48   , -0.75     , 179.273   , 186.82    , 177.563   , 151.172   , 755       , 12.692    , 101.211   , 98.0392   , 99.9999   , 12.75     
   13.850, 0.967591  , 0.914399  , 0.829835  , 1.17188   , 160.639   , 169.639   , 5010.75   , 1729.57   , 2046.41   , 970.039   , 1700.63   , -0.75     , 180.563   , 187.406   , 178.641   , 151.242   , 765       , 12.792    , 101.547   , 98.0392   , 99.9999   , 9.75      
